time,first encoder,second encoder,third encoder,fourth encoder,fifth encoder,upper torque sensor,lower torque sensor
118.949001,889005.636000,889002.630000,296334.054000,296333.946000,74083.410000,1.756322,8.541565
118.950001,889024.986000,889021.908000,296340.480000,296340.372000,74085.030000,2.158177,8.640747
118.951001,889044.336000,889041.240000,296346.924000,296346.816000,74086.650000,1.705785,7.529907
118.952001,889063.686000,889060.536000,296353.368000,296353.260000,74088.270000,2.010350,7.194824
118.953001,889083.036000,889079.868000,296359.812000,296359.722000,74089.890000,2.169530,7.149963
118.954001,889102.386000,889099.236000,296366.274000,296366.166000,74091.510000,1.804295,6.262512
118.955001,889121.754000,889118.622000,296372.736000,296372.646000,74093.130000,2.030492,6.677551
118.956001,889141.122000,889138.026000,296379.234000,296379.126000,74094.750000,1.744969,6.600952
118.957001,889160.490000,889157.466000,296385.714000,296385.606000,74096.370000,1.733495,6.977539
118.958001,889179.858000,889176.906000,296392.212000,296392.086000,74097.990000,2.079808,7.200928
118.959001,889199.226000,889196.382000,296398.692000,296398.584000,74099.610000,1.576878,7.453308
118.960001,889218.594000,889215.804000,296405.190000,296405.082000,74101.230000,1.805516,7.740479
118.961001,889237.980000,889235.280000,296411.670000,296411.562000,74102.850000,1.742406,8.078918
118.962001,889257.348000,889254.720000,296418.132000,296418.006000,74104.452000,1.490819,8.417358
118.963001,889276.734000,889274.106000,296424.594000,296424.486000,74106.072000,1.646336,8.464966
118.964001,889296.084000,889293.474000,296431.038000,296430.948000,74107.692000,1.495946,8.656616
118.965001,889315.452000,889312.806000,296437.482000,296437.374000,74109.312000,1.516209,8.359680
118.966001,889334.802000,889332.120000,296443.908000,296443.800000,74110.914000,1.731053,8.490601
118.967001,889354.170000,889351.380000,296450.334000,296450.226000,74112.534000,1.589452,7.437134
118.968001,889373.520000,889370.676000,296456.742000,296456.670000,74114.154000,1.675389,7.041626
118.969001,889392.870000,889389.954000,296463.168000,296463.096000,74115.774000,1.615941,5.621033
118.970001,889412.220000,889409.250000,296469.612000,296469.558000,74117.394000,1.701878,4.417725
118.971001,889431.588000,889428.564000,296476.038000,296476.002000,74118.996000,2.100072,4.938049
118.972001,889450.956000,889447.950000,296482.500000,296482.428000,74120.616000,1.627415,4.583740
118.973001,889470.324000,889467.318000,296488.980000,296488.890000,74122.236000,2.029271,4.462280
118.974001,889489.692000,889486.758000,296495.442000,296495.388000,74123.856000,1.660252,4.896545
118.975001,889509.078000,889506.162000,296501.940000,296501.886000,74125.458000,1.953465,5.301819
118.976001,889528.464000,889525.656000,296508.438000,296508.366000,74127.078000,1.487035,5.930786
118.977001,889547.850000,889545.114000,296514.936000,296514.864000,74128.680000,1.566746,7.217102
118.978001,889567.236000,889564.572000,296521.434000,296521.344000,74130.282000,1.749974,7.459717
118.979001,889586.604000,889584.012000,296527.914000,296527.824000,74131.902000,1.598363,7.724609
118.980001,889605.990000,889603.452000,296534.376000,296534.286000,74133.522000,1.408788,7.960815
118.981001,889625.376000,889622.820000,296540.838000,296540.748000,74135.142000,1.846043,7.529907
118.982001,889644.762000,889642.188000,296547.282000,296547.210000,74136.744000,1.624852,7.963867
118.983001,889664.130000,889661.556000,296553.726000,296553.636000,74138.346000,1.684300,8.024597
118.984001,889683.480000,889680.924000,296560.152000,296560.080000,74139.948000,1.073827,7.648010
118.985001,889702.848000,889700.202000,296566.578000,296566.506000,74141.568000,1.490819,7.603149
118.986001,889722.216000,889719.480000,296573.004000,296572.932000,74143.170000,1.779027,6.869202
118.987001,889741.584000,889738.776000,296579.430000,296579.358000,74144.790000,1.608372,6.897888
118.988001,889760.934000,889758.054000,296585.874000,296585.784000,74146.392000,2.053319,6.198730
118.989001,889780.302000,889777.350000,296592.300000,296592.228000,74147.994000,1.771458,6.744690
118.990001,889799.652000,889796.664000,296598.744000,296598.654000,74149.596000,1.571751,7.383118
118.991001,889819.002000,889815.978000,296605.188000,296605.080000,74151.198000,1.736058,6.980896
118.992001,889838.370000,889835.292000,296611.614000,296611.524000,74152.800000,1.947118,7.300110
118.993001,889857.738000,889854.606000,296618.076000,296617.968000,74154.420000,1.996434,7.488403
118.994001,889877.106000,889873.956000,296624.520000,296624.412000,74156.022000,2.105077,7.683105
118.995001,889896.456000,889893.306000,296630.982000,296630.856000,74157.624000,1.986302,7.721252
118.996001,889915.824000,889912.674000,296637.444000,296637.318000,74159.244000,1.854832,8.193665
118.997001,889935.174000,889932.024000,296643.906000,296643.780000,74160.846000,1.838475,8.337402
118.998001,889954.542000,889951.392000,296650.350000,296650.224000,74162.466000,2.041966,8.698120
118.999001,889973.892000,889970.742000,296656.794000,296656.668000,74164.086000,1.768895,8.790588
119.000001,889993.260000,889990.092000,296663.238000,296663.112000,74165.688000,2.263036,8.940735
119.001001,890012.610000,890009.478000,296669.682000,296669.556000,74167.308000,1.829564,9.221497
119.002001,890031.960000,890028.828000,296676.126000,296676.000000,74168.928000,1.779027,9.020386
119.003001,890051.310000,890048.142000,296682.570000,296682.462000,74170.530000,2.316136,9.081116
119.004001,890070.660000,890067.492000,296689.014000,296688.888000,74172.168000,1.883885,8.809814
119.005001,890090.010000,890086.860000,296695.458000,296695.350000,74173.788000,1.920628,7.849121
119.006001,890109.378000,890106.210000,296701.920000,296701.812000,74175.408000,2.084935,8.085327
119.007001,890128.728000,890125.596000,296708.364000,296708.274000,74177.028000,1.971165,7.197876
119.008001,890148.078000,890144.982000,296714.844000,296714.754000,74178.648000,1.856175,7.038269
119.009001,890167.428000,890164.404000,296721.324000,296721.234000,74180.286000,1.592015,6.853027
119.010001,890186.796000,890183.808000,296727.804000,296727.714000,74181.906000,1.924413,6.026306
119.011001,890206.164000,890203.248000,296734.302000,296734.212000,74183.526000,1.830907,6.434937
119.012001,890225.514000,890222.724000,296740.800000,296740.710000,74185.164000,1.495946,5.863647
119.013001,890244.900000,890242.164000,296747.298000,296747.208000,74186.784000,1.914281,6.189270
119.014001,890264.268000,890261.658000,296753.796000,296753.688000,74188.404000,1.497166,6.808472
119.015001,890283.654000,890281.134000,296760.276000,296760.186000,74190.024000,1.516209,7.092590
119.016001,890303.022000,890300.556000,296766.774000,296766.666000,74191.644000,1.578099,7.667236
119.017001,890322.408000,890319.978000,296773.236000,296773.146000,74193.264000,1.615941,7.762756
119.018001,890341.794000,890339.400000,296779.698000,296779.608000,74194.884000,1.205296,7.727661
119.019001,890361.162000,890358.750000,296786.142000,296786.052000,74196.486000,1.355687,7.545776
119.020001,890380.530000,890378.082000,296792.586000,296792.496000,74198.106000,1.542699,7.724609
119.021001,890399.898000,890397.378000,296799.012000,296798.904000,74199.708000,1.643773,7.089233
119.022001,890419.248000,890416.674000,296805.420000,296805.348000,74201.328000,1.444066,7.000122
119.023001,890438.598000,890435.934000,296811.846000,296811.774000,74202.948000,1.341771,6.195679
119.024001,890457.966000,890455.194000,296818.254000,296818.200000,74204.550000,1.805516,5.796509
119.025001,890477.334000,890474.472000,296824.662000,296824.626000,74206.170000,1.592015,5.043335
119.026001,890496.702000,890493.750000,296831.106000,296831.052000,74207.772000,1.959813,4.306030
119.027001,890516.052000,890513.100000,296837.550000,296837.496000,74209.374000,1.562962,5.295410
119.028001,890535.438000,890532.432000,296843.994000,296843.922000,74210.994000,1.993871,4.963379
119.029001,890554.806000,890551.818000,296850.456000,296850.402000,74212.596000,1.615941,5.190125
119.030001,890574.192000,890571.186000,296856.936000,296856.864000,74214.198000,1.954686,6.316833
119.031001,890593.560000,890590.626000,296863.416000,296863.344000,74215.818000,1.622288,6.699829
119.032001,890612.946000,890610.030000,296869.896000,296869.806000,74217.420000,1.834691,6.853027
119.033001,890632.314000,890629.452000,296876.376000,296876.286000,74219.022000,1.689305,7.210693
119.034001,890651.700000,890648.856000,296882.856000,296882.748000,74220.642000,2.033055,7.571411
119.035001,890671.068000,890668.260000,296889.318000,296889.228000,74222.244000,1.703221,7.963867
119.036001,890690.454000,890687.628000,296895.780000,296895.672000,74223.846000,1.978734,8.260803
119.037001,890709.822000,890707.050000,296902.224000,296902.116000,74225.466000,1.487035,8.391724
119.038001,890729.190000,890726.364000,296908.668000,296908.578000,74227.068000,1.921849,8.749084
119.039001,890748.558000,890745.732000,296915.094000,296915.004000,74228.688000,1.492162,8.627930
119.040001,890767.908000,890765.028000,296921.520000,296921.448000,74230.290000,1.655125,8.110657
119.041001,890787.276000,890784.342000,296927.964000,296927.874000,74231.910000,2.069676,8.158569
119.042001,890806.626000,890803.638000,296934.390000,296934.300000,74233.512000,1.940770,7.245789
119.043001,890825.976000,890822.952000,296940.834000,296940.744000,74235.114000,1.930638,7.711792
119.044001,890845.344000,890842.284000,296947.260000,296947.188000,74236.734000,1.827000,7.063904
119.045001,890864.694000,890861.616000,296953.722000,296953.650000,74238.336000,1.531346,7.086182
119.046001,890884.044000,890880.966000,296960.166000,296960.076000,74239.956000,1.929417,7.922363
119.047001,890903.412000,890900.316000,296966.628000,296966.520000,74241.558000,2.097508,7.229919
119.048001,890922.762000,890919.684000,296973.090000,296972.982000,74243.160000,1.954686,8.027649
119.049001,890942.130000,890939.052000,296979.552000,296979.444000,74244.780000,1.810643,7.973633
119.050001,890961.480000,890958.438000,296986.014000,296985.906000,74246.400000,1.921849,8.008728
119.051001,890980.848000,890977.824000,296992.494000,296992.386000,74248.002000,1.592015,8.037415
119.052001,891000.198000,890997.228000,296998.974000,296998.848000,74249.622000,1.661473,8.263855
119.053001,891019.566000,891016.578000,297005.418000,297005.292000,74251.242000,2.284520,8.522644
119.054001,891038.916000,891035.982000,297011.880000,297011.754000,74252.862000,1.657689,8.615112
119.055001,891058.284000,891055.332000,297018.324000,297018.216000,74254.464000,1.843480,8.675842
119.056001,891077.652000,891074.700000,297024.786000,297024.660000,74256.084000,1.743626,8.656616
119.057001,891097.002000,891094.068000,297031.230000,297031.122000,74257.704000,1.546483,8.532104
119.058001,891116.370000,891113.436000,297037.674000,297037.566000,74259.324000,1.739842,7.778931
119.059001,891135.720000,891132.786000,297044.118000,297044.010000,74260.944000,1.819432,7.606506
119.060001,891155.070000,891152.118000,297050.562000,297050.472000,74262.564000,1.565404,6.977539
119.061001,891174.438000,891171.468000,297057.024000,297056.934000,74264.184000,2.026707,6.138306
119.062001,891193.788000,891190.890000,297063.468000,297063.396000,74265.822000,1.555272,6.048889
119.063001,891213.156000,891210.276000,297069.948000,297069.858000,74267.442000,1.768895,5.375366
119.064001,891232.524000,891229.698000,297076.428000,297076.356000,74269.062000,1.639989,5.525208
119.065001,891251.892000,891249.138000,297082.908000,297082.818000,74270.682000,1.777806,5.751953
119.066001,891271.278000,891268.578000,297089.406000,297089.316000,74272.302000,1.648900,5.084839
119.067001,891290.646000,891288.054000,297095.904000,297095.814000,74273.922000,1.402440,6.109314
119.068001,891310.032000,891307.476000,297102.384000,297102.294000,74275.542000,1.772679,6.387024
119.069001,891329.418000,891326.952000,297108.882000,297108.792000,74277.162000,1.530003,7.220154
119.070001,891348.804000,891346.374000,297115.362000,297115.254000,74278.764000,1.396092,7.565002
119.071001,891368.172000,891365.760000,297121.842000,297121.716000,74280.384000,1.709569,7.731018
119.072001,891387.540000,891385.128000,297128.286000,297128.178000,74281.986000,1.528783,8.114014
119.073001,891406.926000,891404.478000,297134.730000,297134.622000,74283.606000,1.283665,8.353271
119.074001,891426.294000,891423.774000,297141.156000,297141.048000,74285.208000,1.713353,8.369446
119.075001,891445.644000,891443.016000,297147.582000,297147.474000,74286.810000,1.725926,8.426819
119.076001,891465.012000,891462.276000,297153.972000,297153.882000,74288.430000,1.685521,8.385315
119.077001,891484.362000,891481.518000,297160.380000,297160.272000,74290.032000,1.593236,7.529907
119.078001,891503.712000,891500.724000,297166.770000,297166.698000,74291.652000,1.877660,6.917114
119.079001,891523.062000,891519.948000,297173.160000,297173.106000,74293.254000,1.911717,6.246643
119.080001,891542.412000,891539.208000,297179.586000,297179.514000,74294.874000,1.849828,5.885925
119.081001,891561.780000,891558.486000,297186.012000,297185.940000,74296.476000,2.158177,5.122986
119.082001,891581.130000,891577.836000,297192.456000,297192.384000,74298.078000,1.849828,4.752808
119.083001,891600.498000,891597.204000,297198.918000,297198.864000,74299.698000,1.819432,6.004028
119.084001,891619.866000,891616.644000,297205.380000,297205.308000,74301.318000,1.968602,5.662537
119.085001,891639.252000,891636.084000,297211.878000,297211.806000,74302.920000,1.849828,6.368103
119.086001,891658.620000,891655.542000,297218.394000,297218.304000,74304.540000,1.846043,7.478638
119.087001,891678.006000,891675.054000,297224.892000,297224.802000,74306.142000,1.748753,7.612915
119.088001,891697.392000,891694.566000,297231.408000,297231.282000,74307.762000,1.688084,7.992554
119.089001,891716.778000,891714.006000,297237.906000,297237.780000,74309.382000,2.039403,8.532104
119.090001,891736.146000,891733.464000,297244.386000,297244.278000,74311.002000,1.679173,8.953552
119.091001,891755.514000,891752.886000,297250.866000,297250.758000,74312.604000,1.708226,9.326782
119.092001,891774.882000,891772.290000,297257.328000,297257.220000,74314.224000,1.452977,9.476929
119.093001,891794.250000,891791.622000,297263.772000,297263.664000,74315.826000,1.770238,9.374695
119.094001,891813.618000,891810.990000,297270.198000,297270.108000,74317.446000,1.425145,9.438477
119.095001,891832.968000,891830.286000,297276.624000,297276.534000,74319.066000,1.689305,8.043823
119.096001,891852.336000,891849.546000,297283.050000,297282.978000,74320.686000,2.199925,6.910706
119.097001,891871.686000,891868.824000,297289.476000,297289.404000,74322.306000,1.848485,6.521301
119.098001,891891.018000,891888.156000,297295.902000,297295.830000,74323.908000,1.542699,5.515747
119.099001,891910.386000,891907.470000,297302.346000,297302.274000,74325.510000,1.919286,6.074219
119.100001,891929.736000,891926.802000,297308.790000,297308.700000,74327.112000,1.637425,6.144409
119.101001,891949.104000,891946.134000,297315.234000,297315.162000,74328.732000,1.837132,6.128540
119.102001,891968.454000,891965.502000,297321.696000,297321.606000,74330.352000,1.749974,6.457214
119.103001,891987.822000,891984.870000,297328.158000,297328.068000,74331.954000,1.856175,5.870056
119.104001,892007.190000,892004.274000,297334.638000,297334.548000,74333.574000,1.782811,7.300110
119.105001,892026.558000,892023.678000,297341.100000,297340.992000,74335.176000,1.695653,7.469177
119.106001,892045.944000,892043.100000,297347.580000,297347.472000,74336.778000,1.684300,7.756348
119.107001,892065.312000,892062.504000,297354.060000,297353.934000,74338.398000,1.551488,8.280029
119.108001,892084.680000,892081.854000,297360.522000,297360.414000,74340.018000,1.995091,8.366089
119.109001,892104.030000,892101.258000,297366.984000,297366.876000,74341.638000,1.571751,8.512878
119.110001,892123.416000,892120.626000,297373.428000,297373.320000,74343.240000,1.852391,8.522644
119.111001,892142.784000,892139.976000,297379.872000,297379.764000,74344.860000,1.688084,8.602295
119.112001,892162.134000,892159.326000,297386.316000,297386.190000,74346.480000,1.474461,8.595886
119.113001,892181.502000,892178.640000,297392.742000,297392.634000,74348.082000,1.768895,8.343811
119.114001,892200.852000,892197.936000,297399.186000,297399.078000,74349.702000,1.924413,8.161926
119.115001,892220.202000,892217.268000,297405.612000,297405.504000,74351.322000,1.547704,7.555237
119.116001,892239.570000,892236.582000,297412.038000,297411.948000,74352.942000,1.885228,7.066956
119.117001,892258.920000,892255.914000,297418.482000,297418.392000,74354.562000,1.647557,7.003174
119.118001,892278.270000,892275.228000,297424.944000,297424.836000,74356.182000,2.038060,6.524353
119.119001,892297.638000,892294.614000,297431.388000,297431.298000,74357.802000,1.652684,6.096802
119.120001,892316.988000,892314.000000,297437.850000,297437.760000,74359.422000,1.632420,5.908203
119.121001,892336.374000,892333.386000,297444.330000,297444.240000,74361.042000,1.988866,5.937195
119.122001,892355.742000,892352.826000,297450.810000,297450.720000,74362.662000,1.609715,5.927429
119.123001,892375.110000,892372.266000,297457.308000,297457.218000,74364.282000,1.851048,6.505127
119.124001,892394.496000,892391.724000,297463.806000,297463.698000,74365.902000,1.705785,7.108459
119.125001,892413.864000,892411.182000,297470.286000,297470.196000,74367.522000,1.631200,7.431030
119.126001,892433.250000,892430.622000,297476.784000,297476.676000,74369.124000,1.885228,7.651062
119.127001,892452.618000,892450.062000,297483.264000,297483.156000,74370.744000,1.704442,7.781982
119.128001,892472.004000,892469.466000,297489.726000,297489.618000,74372.346000,1.602147,8.353271
119.129001,892491.372000,892488.816000,297496.188000,297496.062000,74373.966000,1.637425,8.698120
119.130001,892510.740000,892508.166000,297502.614000,297502.506000,74375.568000,1.631200,8.851318
119.131001,892530.090000,892527.444000,297509.040000,297508.932000,74377.188000,1.699437,8.934326
119.132001,892549.458000,892546.722000,297515.448000,297515.358000,74378.808000,1.772679,8.659668
119.133001,892568.808000,892565.964000,297521.856000,297521.748000,74380.410000,1.796727,8.094788
119.134001,892588.140000,892585.188000,297528.264000,297528.174000,74382.030000,1.881444,6.923523
119.135001,892607.490000,892604.430000,297534.672000,297534.600000,74383.632000,1.887669,6.581726
119.136001,892626.840000,892623.690000,297541.080000,297541.008000,74385.252000,2.014134,5.863647
119.137001,892646.190000,892643.004000,297547.506000,297547.452000,74386.854000,1.956029,4.899597
119.138001,892665.540000,892662.354000,297553.968000,297553.896000,74388.474000,1.593236,5.084839
119.139001,892684.908000,892681.704000,297560.412000,297560.358000,74390.076000,2.198582,5.601807
119.140001,892704.276000,892701.126000,297566.892000,297566.820000,74391.696000,1.952122,5.828552
119.141001,892723.662000,892720.566000,297573.372000,297573.300000,74393.298000,1.971165,6.415710
119.142001,892743.030000,892740.024000,297579.870000,297579.798000,74394.918000,1.554051,7.351074
119.143001,892762.416000,892759.464000,297586.368000,297586.278000,74396.520000,2.143040,7.670288
119.144001,892781.784000,892778.922000,297592.866000,297592.776000,74398.140000,1.801732,8.098145
119.145001,892801.170000,892798.398000,297599.364000,297599.256000,74399.760000,1.703221,8.101196
119.146001,892820.538000,892817.802000,297605.844000,297605.754000,74401.380000,1.842259,8.363037
119.147001,892839.906000,892837.224000,297612.306000,297612.216000,74402.982000,1.765111,8.650208
119.148001,892859.274000,892856.646000,297618.768000,297618.678000,74404.602000,1.354344,8.589478
119.149001,892878.642000,892876.032000,297625.230000,297625.122000,74406.204000,1.600804,8.678894
119.150001,892898.010000,892895.364000,297631.656000,297631.566000,74407.824000,1.492162,8.650208
119.151001,892917.378000,892914.678000,297638.082000,297638.010000,74409.444000,1.935765,7.705383
119.152001,892936.728000,892934.010000,297644.526000,297644.436000,74411.046000,1.488377,7.600098
119.153001,892956.078000,892953.306000,297650.952000,297650.880000,74412.666000,1.389745,6.977539
119.154001,892975.428000,892972.602000,297657.378000,297657.306000,74414.268000,1.875096,6.651917
119.155001,892994.796000,892991.916000,297663.822000,297663.750000,74415.870000,1.575536,6.473389
119.156001,893014.146000,893011.230000,297670.248000,297670.176000,74417.490000,1.861180,6.364746
119.157001,893033.514000,893030.544000,297676.710000,297676.620000,74419.092000,1.828343,6.355286
119.158001,893052.864000,893049.894000,297683.154000,297683.082000,74420.712000,1.803075,6.537170
119.159001,893072.232000,893069.262000,297689.616000,297689.526000,74422.314000,1.739842,6.454163
119.160001,893091.600000,893088.630000,297696.078000,297695.988000,74423.934000,1.784032,7.363892
119.161001,893110.968000,893108.016000,297702.540000,297702.450000,74425.536000,1.670384,7.354431
119.162001,893130.336000,893127.402000,297709.020000,297708.912000,74427.156000,1.885228,7.392578
119.163001,893149.704000,893146.788000,297715.482000,297715.374000,74428.758000,1.913060,7.638245
119.164001,893169.072000,893166.192000,297721.962000,297721.836000,74430.378000,1.843480,7.778931
119.165001,893188.440000,893185.560000,297728.424000,297728.298000,74431.980000,1.774022,8.247986
119.166001,893207.808000,893204.928000,297734.868000,297734.742000,74433.600000,1.830907,8.599243
119.167001,893227.176000,893224.314000,297741.312000,297741.186000,74435.202000,1.594456,8.669434
119.168001,893246.526000,893243.610000,297747.756000,297747.612000,74436.822000,2.073460,9.020386
119.169001,893265.894000,893262.942000,297754.164000,297754.038000,74438.442000,1.810643,8.963013
119.170001,893285.226000,893282.274000,297760.608000,297760.482000,74440.044000,1.487035,8.663025
119.171001,893304.594000,893301.516000,297767.034000,297766.908000,74441.664000,2.139256,8.602295
119.172001,893323.944000,893320.830000,297773.460000,297773.352000,74443.284000,1.891576,7.759705
119.173001,893343.294000,893340.144000,297779.886000,297779.778000,74444.904000,1.873875,7.826843
119.174001,893362.644000,893359.476000,297786.330000,297786.240000,74446.506000,1.911717,7.009583
119.175001,893381.994000,893378.808000,297792.792000,297792.684000,74448.126000,1.890233,6.763916
119.176001,893401.344000,893398.176000,297799.236000,297799.146000,74449.764000,2.092503,6.722412
119.177001,893420.712000,893417.580000,297805.716000,297805.608000,74451.384000,1.847264,6.227417
119.178001,893440.080000,893436.984000,297812.196000,297812.106000,74452.986000,1.926854,6.712646
119.179001,893459.448000,893456.424000,297818.694000,297818.586000,74454.606000,1.911717,6.932983
119.180001,893478.816000,893475.900000,297825.174000,297825.066000,74456.226000,1.399876,7.383118
119.181001,893498.184000,893495.340000,297831.690000,297831.564000,74457.846000,2.044408,7.628784
119.182001,893517.570000,893514.798000,297838.170000,297838.062000,74459.466000,1.624852,7.714844
119.183001,893536.938000,893534.220000,297844.650000,297844.542000,74461.086000,1.746190,7.944946
119.184001,893556.324000,893553.696000,297851.130000,297851.022000,74462.706000,1.637425,8.187256
119.185001,893575.692000,893573.082000,297857.592000,297857.466000,74464.326000,1.632420,8.493958
119.186001,893595.060000,893592.432000,297864.054000,297863.946000,74465.928000,1.695653,8.710937
119.187001,893614.410000,893611.782000,297870.480000,297870.372000,74467.548000,1.422581,8.829041
119.188001,893633.778000,893631.096000,297876.906000,297876.798000,74469.168000,1.551488,8.375854
119.189001,893653.128000,893650.356000,297883.314000,297883.224000,74470.770000,1.902928,8.433228
119.190001,893672.478000,893669.616000,297889.740000,297889.650000,74472.390000,1.617284,7.073364
119.191001,893691.828000,893688.894000,297896.148000,297896.076000,74474.010000,1.597020,6.348877
119.192001,893711.178000,893708.154000,297902.574000,297902.502000,74475.630000,1.853612,5.234985
119.193001,893730.528000,893727.468000,297909.000000,297908.964000,74477.250000,1.639989,4.143066
119.194001,893749.896000,893746.800000,297915.444000,297915.408000,74478.852000,2.120213,4.564514
119.195001,893769.264000,893766.204000,297921.924000,297921.852000,74480.472000,1.627415,4.331665
119.196001,893788.632000,893785.590000,297928.386000,297928.314000,74482.092000,2.074803,4.382629
119.197001,893808.018000,893805.048000,297934.884000,297934.830000,74483.712000,1.662816,4.804077
119.198001,893827.404000,893824.488000,297941.382000,297941.310000,74485.314000,1.988866,5.477295
119.199001,893846.772000,893844.018000,297947.880000,297947.808000,74486.934000,1.533788,6.195679
119.200001,893866.176000,893863.494000,297954.396000,297954.306000,74488.536000,1.664037,7.529907
119.201001,893885.562000,893882.952000,297960.894000,297960.804000,74490.156000,1.588231,7.667236
119.202001,893904.930000,893902.410000,297967.374000,297967.284000,74491.758000,1.610936,8.063049
119.203001,893924.316000,893921.850000,297973.854000,297973.746000,74493.378000,1.326634,8.263855
119.204001,893943.702000,893941.200000,297980.298000,297980.208000,74494.998000,1.819432,7.986145
119.205001,893963.070000,893960.586000,297986.742000,297986.670000,74496.600000,1.383397,8.318176
119.206001,893982.456000,893979.900000,297993.168000,297993.096000,74498.220000,1.880101,8.241577
119.207001,894001.806000,893999.232000,297999.612000,297999.522000,74499.822000,1.321507,7.855530
119.208001,894021.174000,894018.510000,298006.020000,298005.948000,74501.424000,1.248265,7.660828
119.209001,894040.524000,894037.752000,298012.446000,298012.374000,74503.044000,1.636204,6.527710
119.210001,894059.892000,894057.048000,298018.854000,298018.800000,74504.646000,1.770238,6.377563
119.211001,894079.242000,894076.308000,298025.280000,298025.208000,74506.248000,2.046971,5.866699
119.212001,894098.610000,894095.622000,298031.724000,298031.652000,74507.850000,1.905370,6.323242
119.213001,894117.960000,894114.936000,298038.168000,298038.078000,74509.452000,1.560399,6.923523
119.214001,894137.328000,894134.268000,298044.612000,298044.522000,74511.072000,1.694310,6.668091
119.215001,894156.696000,894153.582000,298051.056000,298050.966000,74512.674000,1.856175,7.089233
119.216001,894176.046000,894172.932000,298057.518000,298057.410000,74514.276000,1.997655,7.379761
119.217001,894195.432000,894192.318000,298063.980000,298063.854000,74515.878000,2.096287,7.520142
119.218001,894214.800000,894211.686000,298070.442000,298070.316000,74517.498000,2.115208,7.714844
119.219001,894234.150000,894231.072000,298076.904000,298076.796000,74519.100000,1.972386,8.235168
119.220001,894253.518000,894250.458000,298083.384000,298083.258000,74520.720000,1.628636,8.439636
119.221001,894272.868000,894269.808000,298089.828000,298089.720000,74522.340000,2.237767,9.013977
119.222001,894292.236000,894289.176000,298096.272000,298096.146000,74523.942000,1.648900,9.141846
119.223001,894311.604000,894308.526000,298102.716000,298102.590000,74525.562000,2.076024,9.288635
119.224001,894330.954000,894327.876000,298109.160000,298109.034000,74527.164000,2.074803,9.579163
119.225001,894350.304000,894347.208000,298115.604000,298115.460000,74528.784000,1.734837,9.333191
119.226001,894369.654000,894366.522000,298122.030000,298121.922000,74530.404000,2.073460,9.266357
119.227001,894389.004000,894385.854000,298128.474000,298128.348000,74532.024000,2.044408,8.464966
119.228001,894408.336000,894405.186000,298134.900000,298134.810000,74533.644000,1.828343,7.705383
119.229001,894427.704000,894424.518000,298141.362000,298141.236000,74535.264000,2.308568,7.983093
119.230001,894447.036000,894443.886000,298147.806000,298147.698000,74536.884000,1.645116,6.760559
119.231001,894466.404000,894463.254000,298154.286000,298154.178000,74538.522000,2.044408,6.451111
119.232001,894485.754000,894482.676000,298160.730000,298160.658000,74540.142000,1.876317,6.291504
119.233001,894505.122000,894502.098000,298167.228000,298167.156000,74541.780000,1.987523,5.512390
119.234001,894524.490000,894521.556000,298173.726000,298173.654000,74543.400000,1.823216,5.908203
119.235001,894543.858000,894541.050000,298180.242000,298180.152000,74545.020000,1.326634,5.736084
119.236001,894563.244000,894560.526000,298186.740000,298186.650000,74546.640000,1.995091,6.265869
119.237001,894582.630000,894580.038000,298193.256000,298193.148000,74548.260000,1.566746,6.821289
119.238001,894601.998000,894599.532000,298199.754000,298199.664000,74549.880000,1.322728,7.335205
119.239001,894621.384000,894618.972000,298206.252000,298206.144000,74551.500000,1.818211,7.864990
119.240001,894640.770000,894638.430000,298212.714000,298212.624000,74553.120000,1.535130,8.059692
119.241001,894660.138000,894657.852000,298219.194000,298219.086000,74554.740000,1.043431,8.085327
119.242001,894679.524000,894677.220000,298225.638000,298225.548000,74556.360000,1.355687,8.107605
119.243001,894698.892000,894696.534000,298232.064000,298231.974000,74557.962000,1.325291,8.139648
119.244001,894718.242000,894715.812000,298238.490000,298238.400000,74559.582000,1.599583,7.252197
119.245001,894737.610000,894735.090000,298244.898000,298244.826000,74561.184000,1.348119,7.200928
119.246001,894756.960000,894754.314000,298251.306000,298251.234000,74562.804000,1.404881,6.364746
119.247001,894776.310000,894773.538000,298257.696000,298257.642000,74564.424000,1.808079,5.873108
119.248001,894795.678000,894792.780000,298264.104000,298264.050000,74566.026000,1.533788,4.749756
119.249001,894815.028000,894812.040000,298270.530000,298270.494000,74567.628000,1.942113,3.843079
119.250001,894834.396000,894831.354000,298276.956000,298276.920000,74569.248000,1.748753,4.577332
119.251001,894853.764000,894850.668000,298283.418000,298283.346000,74570.850000,1.961034,4.146423
119.252001,894873.132000,894870.054000,298289.880000,298289.808000,74572.452000,1.848485,4.542236
119.253001,894892.518000,894889.458000,298296.342000,298296.288000,74574.072000,1.881444,5.799866
119.254001,894911.886000,894908.880000,298302.840000,298302.768000,74575.674000,1.789159,6.221008
119.255001,894931.272000,894928.338000,298309.338000,298309.248000,74577.276000,1.684300,7.022400
119.256001,894950.658000,894947.796000,298315.836000,298315.746000,74578.878000,1.638768,7.402039
119.257001,894970.044000,894967.236000,298322.316000,298322.208000,74580.498000,2.036839,7.753296
119.258001,894989.412000,894986.676000,298328.796000,298328.688000,74582.100000,1.689305,8.145752
