time,motor setpoint,motor real,propeller setpoint,propeller real
150.690172,0.000000,2.867900,0.119000,0.107100
150.691173,0.000000,2.867900,0.119000,0.083300
150.692172,0.000000,2.737000,0.119000,0.119000
150.693166,0.000000,2.832200,0.119000,0.095200
150.694172,0.000000,2.891700,0.119000,0.119000
150.695170,0.000000,2.832200,0.119000,0.142800
150.696170,0.000000,3.034500,0.119000,0.142800
150.697172,0.000000,2.903600,0.119000,0.083300
150.698171,0.000000,2.748900,0.119000,0.119000
150.699170,0.000000,2.927400,0.119000,0.130900
150.700172,0.000000,2.796500,0.119000,0.119000
150.701174,0.000000,2.629900,0.119000,0.166600
150.702173,0.000000,2.832200,0.119000,0.130900
150.703170,0.000000,2.856000,0.119000,0.071400
150.704172,0.000000,2.856000,0.119000,0.071400
150.705173,0.000000,2.653700,0.119000,0.107100
150.706171,0.000000,2.606100,0.119000,0.107100
150.707172,0.000000,2.403800,0.119000,0.142800
150.708167,0.000000,2.499000,0.119000,0.130900
150.709171,0.000000,2.558500,0.119000,0.107100
150.710170,0.000000,2.463300,0.119000,0.107100
150.711169,0.000000,2.403800,0.119000,0.095200
150.712170,0.000000,2.522800,0.119000,0.095200
150.713171,0.000000,2.534700,0.119000,0.154700
150.714172,0.000000,2.451400,0.119000,0.095200
150.715169,0.000000,2.606100,0.119000,0.083300
150.716170,0.000000,2.713200,0.119000,0.142800
150.717170,0.000000,2.558500,0.119000,0.107100
150.718170,0.000000,2.463300,0.119000,0.071400
150.719170,0.000000,2.701300,0.119000,0.130900
150.720172,0.000000,2.713200,0.119000,0.119000
150.721172,0.000000,2.677500,0.119000,0.142800
150.722172,0.000000,2.629900,0.119000,0.095200
150.723172,0.000000,2.653700,0.119000,0.119000
150.724170,0.000000,2.546600,0.119000,0.130900
150.725172,0.000000,2.510900,0.119000,0.119000
150.726172,0.000000,2.689400,0.119000,0.083300
150.727169,0.000000,2.487100,0.119000,0.107100
150.728169,0.000000,2.558500,0.119000,0.130900
150.729170,0.000000,2.665600,0.119000,0.107100
150.730170,0.000000,2.641800,0.119000,0.178500
150.731171,0.000000,2.594200,0.119000,0.178500
150.732172,0.000000,2.748900,0.119000,0.130900
150.733168,0.000000,2.748900,0.119000,0.154700
150.734172,0.000000,2.725100,0.119000,0.107100
150.735171,0.000000,2.748900,0.119000,0.071400
150.736171,0.000000,2.867900,0.119000,0.119000
150.737170,0.000000,2.689400,0.119000,0.154700
150.738170,0.000000,2.796500,0.119000,0.154700
150.739171,0.000000,3.022600,0.119000,0.083300
150.740172,0.000000,2.867900,0.119000,0.059500
150.741172,0.000000,2.784600,0.119000,0.083300
150.742172,0.000000,2.772700,0.119000,0.071400
150.743168,0.000000,2.820300,0.119000,0.178500
150.744164,0.000000,2.820300,0.119000,0.178500
150.745172,0.000000,2.665600,0.119000,0.083300
150.746166,0.000000,2.665600,0.119000,0.083300
150.747172,0.000000,2.689400,0.119000,0.083300
150.748173,0.000000,2.594200,0.119000,0.095200
150.749170,0.000000,2.832200,0.119000,0.142800
150.750172,0.000000,2.796500,0.119000,0.142800
150.751173,0.000000,2.796500,0.119000,0.142800
150.752172,0.000000,2.689400,0.119000,0.119000
150.753170,0.000000,2.737000,0.119000,0.107100
150.754170,0.000000,2.796500,0.119000,0.095200
150.755169,0.000000,2.641800,0.119000,0.095200
150.756170,0.000000,2.606100,0.119000,0.107100
150.757165,0.000000,2.844100,0.119000,0.142800
150.758166,0.000000,2.606100,0.119000,0.130900
150.759170,0.000000,2.701300,0.119000,0.095200
150.760171,0.000000,2.522800,0.119000,0.107100
150.761172,0.000000,2.403800,0.119000,0.107100
150.762172,0.000000,2.570400,0.119000,0.119000
150.763172,0.000000,2.522800,0.119000,0.142800
150.764171,0.000000,2.439500,0.119000,0.107100
150.765172,0.000000,2.403800,0.119000,0.107100
150.766160,0.000000,2.665600,0.119000,0.119000
150.767170,0.000000,2.510900,0.119000,0.142800
150.768172,0.000000,2.570400,0.119000,0.130900
150.769170,0.000000,2.570400,0.119000,0.130900
150.770172,0.000000,2.641800,0.119000,0.107100
150.771172,0.000000,2.594200,0.119000,0.107100
150.772172,0.000000,2.784600,0.119000,0.154700
150.773170,0.000000,2.713200,0.119000,0.119000
150.774170,0.000000,2.558500,0.119000,0.190400
150.775171,0.000000,2.820300,0.119000,0.083300
150.776171,0.000000,2.998800,0.119000,0.095200
150.777171,0.000000,2.784600,0.119000,0.119000
150.778168,0.000000,2.653700,0.119000,0.071400
150.779168,0.000000,2.784600,0.119000,0.119000
150.780170,0.000000,2.725100,0.119000,0.202300
150.781171,0.000000,2.618000,0.119000,0.107100
150.782172,0.000000,2.701300,0.119000,0.083300
150.783161,0.000000,2.737000,0.119000,0.095200
150.784170,0.000000,2.570400,0.119000,0.071400
150.785170,0.000000,2.570400,0.119000,0.154700
150.786172,0.000000,2.808400,0.119000,0.154700
150.787170,0.000000,2.677500,0.119000,0.130900
150.788171,0.000000,2.701300,0.119000,0.130900
150.789171,0.000000,2.832200,0.119000,0.130900
150.790171,0.000000,2.772700,0.119000,0.119000
150.791165,0.000000,2.582300,0.119000,0.130900
150.792173,0.000000,2.582300,0.119000,0.130900
150.793173,0.000000,2.784600,0.119000,0.130900
150.794174,0.000000,2.856000,0.119000,0.107100
150.795175,0.000000,2.820300,0.119000,0.095200
150.796171,0.000000,2.820300,0.119000,0.083300
150.797169,0.000000,2.677500,0.119000,0.130900
150.798171,0.000000,2.737000,0.119000,0.119000
150.799162,0.000000,2.796500,0.119000,0.130900
150.800172,0.000000,2.570400,0.119000,0.119000
150.801173,0.000000,2.618000,0.119000,0.083300
150.802172,0.000000,2.665600,0.119000,0.142800
150.803172,0.000000,2.677500,0.119000,0.130900
150.804174,0.000000,2.629900,0.119000,0.130900
150.805172,0.000000,2.689400,0.119000,0.095200
150.806172,0.000000,2.689400,0.119000,0.095200
150.807171,0.000000,2.701300,0.119000,0.119000
150.808159,0.000000,2.701300,0.119000,0.130900
150.809171,0.000000,2.737000,0.119000,0.107100
150.810170,0.000000,2.629900,0.119000,0.142800
150.811170,0.000000,2.570400,0.119000,0.119000
150.812171,0.000000,2.748900,0.119000,0.083300
150.813172,0.000000,2.784600,0.119000,0.107100
150.814172,0.000000,2.713200,0.119000,0.142800
150.815170,0.000000,2.570400,0.119000,0.119000
150.816170,0.000000,2.713200,0.119000,0.166600
150.817170,0.000000,2.487100,0.119000,0.107100
150.818171,0.000000,2.522800,0.119000,0.107100
150.819169,0.000000,2.653700,0.119000,0.130900
150.820170,0.000000,2.522800,0.119000,0.083300
150.821171,0.000000,2.439500,0.119000,0.119000
150.822170,0.000000,2.487100,0.119000,0.142800
150.823171,0.000000,2.665600,0.119000,0.142800
150.824172,0.000000,2.641800,0.119000,0.107100
150.825171,0.000000,2.665600,0.119000,0.107100
150.826170,0.000000,2.784600,0.119000,0.071400
150.827170,0.000000,2.594200,0.119000,0.130900
150.828171,0.000000,2.594200,0.119000,0.130900
150.829173,0.000000,2.629900,0.119000,0.154700
150.830173,0.000000,2.891700,0.119000,0.095200
150.831160,0.000000,2.629900,0.119000,0.142800
150.832152,0.000000,2.748900,0.119000,0.071400
150.833159,0.000000,2.891700,0.119000,0.095200
150.834154,0.000000,2.760800,0.119000,0.119000
150.835153,0.000000,2.653700,0.119000,0.119000
150.836154,0.000000,2.677500,0.119000,0.071400
150.837152,0.000000,2.487100,0.119000,0.107100
150.838155,0.000000,2.487100,0.119000,0.107100
150.839152,0.000000,2.558500,0.119000,0.107100
150.840152,0.000000,2.641800,0.119000,0.142800
150.841157,0.000000,2.570400,0.119000,0.119000
150.842153,0.000000,2.570400,0.119000,0.107100
150.843152,0.000000,2.748900,0.119000,0.071400
150.844152,0.000000,2.713200,0.119000,0.107100
150.845152,0.000000,2.629900,0.119000,0.142800
150.846152,0.000000,2.653700,0.119000,0.142800
150.847153,0.000000,2.796500,0.119000,0.142800
150.848150,0.000000,2.665600,0.119000,0.071400
150.849156,0.000000,2.665600,0.119000,0.071400
150.850153,0.000000,2.927400,0.119000,0.107100
150.851152,0.000000,2.808400,0.119000,0.095200
150.852153,0.000000,2.737000,0.119000,0.107100
150.853158,0.000000,2.713200,0.119000,0.154700
150.854153,0.000000,2.701300,0.119000,0.119000
150.855158,0.000000,2.629900,0.119000,0.095200
150.856158,0.000000,2.713200,0.119000,0.095200
150.857156,0.000000,2.725100,0.119000,0.083300
150.858158,0.000000,2.629900,0.119000,0.119000
150.859160,0.000000,2.629900,0.119000,0.166600
150.860160,0.000000,2.867900,0.119000,0.083300
150.861159,0.000000,2.737000,0.119000,0.107100
150.862156,0.000000,2.725100,0.119000,0.119000
150.863158,0.000000,2.939300,0.119000,0.083300
150.864157,0.000000,2.784600,0.119000,0.107100
150.865159,0.000000,2.677500,0.119000,0.154700
150.866157,0.000000,2.820300,0.119000,0.130900
150.867157,0.000000,2.915500,0.119000,0.119000
150.868158,0.000000,2.713200,0.119000,0.130900
150.869157,0.000000,2.808400,0.119000,0.095200
150.870157,0.000000,2.951200,0.119000,0.107100
150.871157,0.000000,2.737000,0.119000,0.142800
150.872157,0.000000,2.737000,0.119000,0.154700
150.873157,0.000000,2.832200,0.119000,0.119000
150.874158,0.000000,2.737000,0.119000,0.095200
150.875157,0.000000,2.534700,0.119000,0.083300
150.876158,0.000000,2.570400,0.119000,0.119000
150.877158,0.000000,2.796500,0.119000,0.095200
150.878155,0.000000,2.594200,0.119000,0.130900
150.879158,0.000000,2.546600,0.119000,0.119000
150.880157,0.000000,2.820300,0.119000,0.130900
150.881159,0.000000,2.713200,0.119000,0.130900
150.882158,0.000000,2.653700,0.119000,0.130900
150.883159,0.000000,2.701300,0.119000,0.130900
150.884159,0.000000,2.820300,0.119000,0.166600
150.885158,0.000000,2.665600,0.119000,0.071400
150.886158,0.000000,2.677500,0.119000,0.083300
150.887159,0.000000,2.867900,0.119000,0.130900
150.888159,0.000000,2.641800,0.119000,0.107100
150.889157,0.000000,2.677500,0.119000,0.130900
150.890157,0.000000,2.784600,0.119000,0.154700
150.891159,0.000000,2.606100,0.119000,0.059500
150.892165,0.000000,2.534700,0.119000,0.107100
150.893158,0.000000,2.629900,0.119000,0.142800
150.894158,0.000000,2.546600,0.119000,0.130900
150.895158,0.000000,2.391900,0.119000,0.142800
150.896158,0.000000,2.427600,0.119000,0.154700
150.897158,0.000000,2.641800,0.119000,0.095200
150.898158,0.000000,2.522800,0.119000,0.095200
150.899156,0.000000,2.534700,0.119000,0.083300
150.900158,0.000000,2.784600,0.119000,0.095200
150.901159,0.000000,2.618000,0.119000,0.142800
150.902158,0.000000,2.487100,0.119000,0.142800
150.903158,0.000000,2.772700,0.119000,0.107100
150.904158,0.000000,2.677500,0.119000,0.130900
150.905157,0.000000,2.570400,0.119000,0.083300
150.906160,0.000000,2.713200,0.119000,0.095200
150.907158,0.000000,2.915500,0.119000,0.142800
150.908159,0.000000,2.748900,0.119000,0.142800
150.909155,0.000000,2.713200,0.119000,0.130900
150.910165,0.000000,2.891700,0.119000,0.130900
150.911158,0.000000,2.677500,0.119000,0.083300
150.912159,0.000000,2.689400,0.119000,0.095200
150.913158,0.000000,2.808400,0.119000,0.107100
150.914158,0.000000,2.725100,0.119000,0.130900
150.915156,0.000000,2.689400,0.119000,0.083300
150.916158,0.000000,2.689400,0.119000,0.083300
150.917158,0.000000,2.963100,0.119000,0.130900
150.918177,0.000000,2.820300,0.119000,0.107100
150.919166,0.000000,2.844100,0.119000,0.095200
150.920161,0.000000,2.951200,0.119000,0.154700
150.921160,0.000000,2.879800,0.119000,0.071400
150.922158,0.000000,2.915500,0.119000,0.107100
150.923157,0.000000,2.915500,0.119000,0.107100
150.924157,0.000000,2.856000,0.119000,0.119000
150.925157,0.000000,2.760800,0.119000,0.119000
150.926158,0.000000,2.737000,0.119000,0.178500
150.927157,0.000000,2.975000,0.119000,0.107100
150.928157,0.000000,2.701300,0.119000,0.083300
150.929157,0.000000,2.641800,0.119000,0.095200
150.930157,0.000000,2.737000,0.119000,0.083300
150.931157,0.000000,2.451400,0.119000,0.142800
150.932158,0.000000,2.344300,0.119000,0.130900
150.933159,0.000000,2.582300,0.119000,0.119000
150.934156,0.000000,2.499000,0.119000,0.107100
150.935158,0.000000,2.427600,0.119000,0.071400
150.936157,0.000000,2.546600,0.119000,0.095200
150.937159,0.000000,2.641800,0.119000,0.119000
150.938158,0.000000,2.439500,0.119000,0.130900
150.939158,0.000000,2.534700,0.119000,0.178500
150.940157,0.000000,2.725100,0.119000,0.130900
150.941160,0.000000,2.570400,0.119000,0.083300
150.942158,0.000000,2.487100,0.119000,0.119000
150.943158,0.000000,2.725100,0.119000,0.130900
150.944159,0.000000,2.653700,0.119000,0.107100
150.945158,0.000000,2.546600,0.119000,0.154700
150.946158,0.000000,2.606100,0.119000,0.130900
150.947157,0.000000,2.665600,0.119000,0.107100
150.948157,0.000000,2.499000,0.119000,0.107100
150.949161,0.000000,2.606100,0.119000,0.107100
150.950158,0.000000,2.629900,0.119000,0.130900
150.951160,0.000000,2.439500,0.119000,0.142800
150.952159,0.000000,2.487100,0.119000,0.107100
150.953158,0.000000,2.737000,0.119000,0.107100
150.954157,0.000000,2.713200,0.119000,0.154700
150.955158,0.000000,2.689400,0.119000,0.095200
150.956158,0.000000,2.748900,0.119000,0.119000
150.957159,0.000000,2.748900,0.119000,0.119000
150.958158,0.000000,2.784600,0.119000,0.107100
150.959155,0.000000,2.820300,0.119000,0.142800
150.960157,0.000000,2.975000,0.119000,0.130900
150.961160,0.000000,2.689400,0.119000,0.119000
150.962158,0.000000,2.832200,0.119000,0.107100
150.963158,0.000000,2.998800,0.119000,0.107100
150.964154,0.000000,2.879800,0.119000,0.095200
150.965158,0.000000,2.820300,0.119000,0.083300
150.966157,0.000000,2.760800,0.119000,0.083300
150.967157,0.000000,2.879800,0.119000,0.119000
150.968157,0.000000,2.665600,0.119000,0.107100
150.969158,0.000000,2.629900,0.119000,0.142800
150.970158,0.000000,2.963100,0.119000,0.095200
150.971157,0.000000,2.677500,0.119000,0.095200
150.972159,0.000000,2.582300,0.119000,0.130900
150.973157,0.000000,2.867900,0.119000,0.154700
150.974158,0.000000,2.725100,0.119000,0.119000
150.975158,0.000000,2.594200,0.119000,0.166600
150.976158,0.000000,2.713200,0.119000,0.154700
150.977158,0.000000,2.891700,0.119000,0.095200
150.978156,0.000000,2.629900,0.119000,0.119000
150.979159,0.000000,2.618000,0.119000,0.119000
150.980159,0.000000,2.832200,0.119000,0.119000
150.981160,0.000000,2.582300,0.119000,0.119000
150.982159,0.000000,2.546600,0.119000,0.202300
150.983158,0.000000,2.725100,0.119000,0.083300
150.984154,0.000000,2.546600,0.119000,0.071400
150.985158,0.000000,2.427600,0.119000,0.130900
150.986162,0.000000,2.522800,0.119000,0.107100
150.987159,0.000000,2.475200,0.119000,0.142800
150.988160,0.000000,2.356200,0.119000,0.142800
150.989159,0.000000,2.380000,0.119000,0.107100
150.990157,0.000000,2.641800,0.119000,0.107100
150.991160,0.000000,2.570400,0.119000,0.095200
150.992160,0.000000,2.510900,0.119000,0.095200
150.993158,0.000000,2.725100,0.119000,0.107100
150.994156,0.000000,2.641800,0.119000,0.142800
150.995158,0.000000,2.606100,0.119000,0.107100
150.996159,0.000000,2.713200,0.119000,0.130900
150.997158,0.000000,2.808400,0.119000,0.095200
150.998157,0.000000,2.606100,0.119000,0.119000
150.999159,0.000000,2.689400,0.119000,0.119000
151.000160,0.000000,2.844100,0.119000,0.154700
151.001159,0.000000,2.832200,0.119000,0.119000
151.002159,0.000000,2.653700,0.119000,0.107100
151.003156,0.000000,2.808400,0.119000,0.119000
151.004154,0.000000,2.689400,0.119000,0.130900
151.005159,0.000000,2.606100,0.119000,0.107100
151.006158,0.000000,2.629900,0.119000,0.119000
151.007157,0.000000,2.772700,0.119000,0.095200
151.008158,0.000000,2.582300,0.119000,0.107100
151.009152,0.000000,2.618000,0.119000,0.107100
151.010160,0.000000,2.820300,0.119000,0.130900
151.011157,0.000000,2.748900,0.119000,0.119000
151.012157,0.000000,2.653700,0.119000,0.178500
151.013158,0.000000,2.856000,0.119000,0.083300
151.014158,0.000000,2.844100,0.119000,0.119000
151.015157,0.000000,2.689400,0.119000,0.107100
151.016159,0.000000,2.760800,0.119000,0.107100
151.017157,0.000000,2.820300,0.119000,0.119000
151.018158,0.000000,2.701300,0.119000,0.142800
151.019154,0.000000,2.808400,0.119000,0.107100
151.020160,0.000000,2.927400,0.119000,0.107100
151.021160,0.000000,2.772700,0.119000,0.154700
151.022159,0.000000,2.677500,0.119000,0.047600
151.023159,0.000000,2.748900,0.119000,0.107100
151.024157,0.000000,2.510900,0.119000,0.190400
151.025159,0.000000,2.475200,0.119000,0.154700
151.026157,0.000000,2.558500,0.119000,0.119000
151.027159,0.000000,2.713200,0.119000,0.095200
151.028157,0.000000,2.558500,0.119000,0.107100
151.029157,0.000000,2.665600,0.119000,0.119000
151.030157,0.000000,2.748900,0.119000,0.119000
151.031158,0.000000,2.606100,0.119000,0.154700
151.032158,0.000000,2.641800,0.119000,0.154700
151.033157,0.000000,2.784600,0.119000,0.107100
151.034167,0.000000,2.689400,0.119000,0.107100
151.035159,0.000000,2.510900,0.119000,0.119000
151.036159,0.000000,2.701300,0.119000,0.107100
151.037159,0.000000,2.760800,0.119000,0.142800
151.038158,0.000000,2.665600,0.119000,0.095200
151.039159,0.000000,2.582300,0.119000,0.107100
151.040158,0.000000,2.796500,0.119000,0.119000
151.041159,0.000000,2.499000,0.119000,0.083300
151.042159,0.000000,2.463300,0.119000,0.119000
151.043157,0.000000,2.582300,0.119000,0.154700
151.044169,0.000000,2.558500,0.119000,0.071400
151.045163,0.000000,2.522800,0.119000,0.119000
151.046159,0.000000,2.546600,0.119000,0.107100
151.047157,0.000000,2.725100,0.119000,0.130900
151.048160,0.000000,2.641800,0.119000,0.095200
151.049159,0.000000,2.594200,0.119000,0.154700
151.050158,0.000000,2.772700,0.119000,0.095200
151.051159,0.000000,2.653700,0.119000,0.130900
151.052158,0.000000,2.725100,0.119000,0.142800
151.053157,0.000000,2.856000,0.119000,0.107100
151.054161,0.000000,2.677500,0.119000,0.166600
151.055158,0.000000,2.737000,0.119000,0.142800
151.056159,0.000000,2.772700,0.119000,0.095200
151.057157,0.000000,2.867900,0.119000,0.095200
151.058159,0.000000,2.701300,0.119000,0.083300
151.059160,0.000000,2.653700,0.119000,0.119000
151.060159,0.000000,2.760800,0.119000,0.154700
151.061160,0.000000,2.439500,0.119000,0.142800
151.062158,0.000000,2.487100,0.119000,0.154700
151.063159,0.000000,2.713200,0.119000,0.095200
151.064158,0.000000,2.618000,0.119000,0.095200
151.065157,0.000000,2.475200,0.119000,0.130900
151.066158,0.000000,2.713200,0.119000,0.119000
151.067157,0.000000,2.677500,0.119000,0.154700
151.068158,0.000000,2.558500,0.119000,0.142800
151.069158,0.000000,2.677500,0.119000,0.095200
151.070159,0.000000,2.879800,0.119000,0.095200
151.071157,0.000000,2.641800,0.119000,0.119000
151.072158,0.000000,2.653700,0.119000,0.095200
151.073158,0.000000,2.832200,0.119000,0.130900
151.074153,0.000000,2.725100,0.119000,0.166600
151.075158,0.000000,2.748900,0.119000,0.154700
151.076155,0.000000,2.689400,0.119000,0.095200
151.077162,0.000000,2.796500,0.119000,0.119000
151.078152,0.000000,2.606100,0.119000,0.095200
151.079158,0.000000,2.594200,0.119000,0.154700
151.080158,0.000000,2.760800,0.119000,0.154700
151.081161,0.000000,2.629900,0.119000,0.107100
151.082157,0.000000,2.546600,0.119000,0.154700
151.083158,0.000000,2.879800,0.119000,0.107100
151.084152,0.000000,2.725100,0.119000,0.107100
151.085151,0.000000,2.641800,0.119000,0.107100
151.086162,0.000000,2.808400,0.119000,0.130900
151.087158,0.000000,2.867900,0.119000,0.095200
151.088157,0.000000,2.737000,0.119000,0.107100
151.089159,0.000000,2.796500,0.119000,0.119000
