time,first encoder,second encoder,third encoder,fourth encoder,fifth encoder,upper torque sensor,lower torque sensor
191.164001,2287423.386000,2287420.110000,762473.232000,762473.052000,190618.110000,1.998997,13.431702
191.165001,2287442.736000,2287439.460000,762479.676000,762479.514000,190619.730000,1.905370,13.725281
191.166001,2287462.086000,2287458.774000,762486.138000,762485.940000,190621.350000,2.172093,13.875427
191.167001,2287481.454000,2287478.070000,762492.564000,762492.384000,190622.952000,2.302220,14.019165
191.168001,2287500.804000,2287497.384000,762498.990000,762498.828000,190624.572000,1.843480,13.830872
191.169001,2287520.154000,2287516.680000,762505.416000,762505.236000,190626.192000,1.953465,13.252869
191.170001,2287539.504000,2287535.976000,762511.824000,762511.680000,190627.812000,1.920628,12.116699
191.171001,2287558.854000,2287555.236000,762518.250000,762518.106000,190629.432000,2.376805,11.784668
191.172001,2287578.204000,2287574.604000,762524.694000,762524.550000,190631.052000,1.939549,10.935669
191.173001,2287597.554000,2287593.918000,762531.138000,762530.994000,190632.672000,2.223851,10.172729
191.174001,2287616.922000,2287613.304000,762537.600000,762537.474000,190634.292000,2.081151,9.716187
191.175001,2287636.290000,2287632.690000,762544.062000,762543.936000,190635.912000,2.299779,9.732361
191.176001,2287655.658000,2287652.148000,762550.542000,762550.416000,190637.532000,2.154393,9.231262
191.177001,2287675.044000,2287671.624000,762557.040000,762556.914000,190639.152000,1.881444,9.722595
191.178001,2287694.412000,2287691.118000,762563.556000,762563.412000,190640.772000,2.086156,10.373840
191.179001,2287713.798000,2287710.630000,762570.054000,762569.910000,190642.410000,1.760106,10.431213
191.180001,2287733.202000,2287730.106000,762576.570000,762576.426000,190644.012000,2.146825,11.570740
191.181001,2287752.570000,2287749.600000,762583.086000,762582.924000,190645.632000,1.936986,12.337036
191.182001,2287771.956000,2287769.076000,762589.566000,762589.404000,190647.252000,1.782811,12.783813
191.183001,2287791.342000,2287788.498000,762596.046000,762595.866000,190648.854000,1.863744,13.150940
191.184001,2287810.710000,2287807.866000,762602.508000,762602.346000,190650.474000,2.040623,13.326416
191.185001,2287830.078000,2287827.198000,762608.952000,762608.790000,190652.094000,1.809422,13.747864
191.186001,2287849.446000,2287846.476000,762615.378000,762615.198000,190653.696000,1.720921,13.795776
191.187001,2287868.796000,2287865.736000,762621.768000,762621.624000,190655.316000,2.053319,13.361511
191.188001,2287888.164000,2287884.924000,762628.194000,762628.032000,190656.918000,1.985081,13.237000
191.189001,2287907.514000,2287904.130000,762634.566000,762634.422000,190658.538000,2.193578,12.202759
191.190001,2287926.846000,2287923.372000,762640.938000,762640.812000,190660.140000,1.800511,10.884705
191.191001,2287946.196000,2287942.542000,762647.364000,762647.238000,190661.760000,2.295995,9.591980
191.192001,2287965.546000,2287961.802000,762653.754000,762653.664000,190663.362000,2.307347,9.390869
191.193001,2287984.896000,2287981.098000,762660.180000,762660.090000,190664.982000,2.164525,8.975830
191.194001,2288004.264000,2288000.466000,762666.642000,762666.516000,190666.584000,2.347752,8.203430
191.195001,2288023.632000,2288019.870000,762673.104000,762672.996000,190668.204000,2.025487,8.663025
191.196001,2288043.018000,2288039.292000,762679.584000,762679.494000,190669.806000,2.398289,10.112000
191.197001,2288062.386000,2288058.804000,762686.082000,762685.956000,190671.426000,2.036839,10.179138
191.198001,2288081.772000,2288078.298000,762692.598000,762692.472000,190673.028000,2.268162,11.462402
191.199001,2288101.158000,2288097.810000,762699.114000,762698.970000,190674.648000,1.827000,12.720032
191.200001,2288120.544000,2288117.304000,762705.630000,762705.468000,190676.250000,2.191014,12.879639
191.201001,2288139.930000,2288136.780000,762712.128000,762711.966000,190677.870000,1.985081,13.201904
191.202001,2288159.298000,2288156.220000,762718.608000,762718.446000,190679.490000,1.988866,13.607178
191.203001,2288178.666000,2288175.588000,762725.070000,762724.926000,190681.110000,1.998997,13.942566
191.204001,2288198.034000,2288194.956000,762731.514000,762731.370000,190682.712000,2.009007,14.322205
191.205001,2288217.384000,2288214.288000,762737.958000,762737.796000,190684.332000,1.585667,14.085999
191.206001,2288236.752000,2288233.530000,762744.366000,762744.222000,190685.934000,2.187230,13.869019
191.207001,2288256.102000,2288252.790000,762750.774000,762750.648000,190687.554000,1.771458,12.847595
191.208001,2288275.452000,2288272.032000,762757.164000,762757.056000,190689.174000,2.255467,11.111145
191.209001,2288294.784000,2288291.292000,762763.590000,762763.482000,190690.776000,2.395848,10.246277
191.210001,2288314.134000,2288310.552000,762770.016000,762769.908000,190692.396000,1.847264,10.003662
191.211001,2288333.484000,2288329.866000,762776.442000,762776.334000,190693.998000,2.006566,9.320679
191.212001,2288352.834000,2288349.216000,762782.886000,762782.796000,190695.600000,2.060887,9.231262
191.213001,2288372.202000,2288368.584000,762789.348000,762789.240000,190697.220000,2.093724,9.355774
191.214001,2288391.570000,2288387.988000,762795.828000,762795.720000,190698.840000,2.395848,9.716187
191.215001,2288410.938000,2288407.446000,762802.326000,762802.182000,190700.442000,1.988866,10.546265
191.216001,2288430.324000,2288426.922000,762808.806000,762808.662000,190702.044000,2.106419,11.079407
191.217001,2288449.692000,2288446.380000,762815.304000,762815.160000,190703.664000,2.005223,13.000793
191.218001,2288469.078000,2288465.820000,762821.784000,762821.640000,190705.266000,1.873875,13.176270
191.219001,2288488.446000,2288485.260000,762828.282000,762828.102000,190706.886000,2.033055,13.265686
191.220001,2288507.814000,2288504.664000,762834.744000,762834.564000,190708.488000,1.862401,13.578491
191.221001,2288527.182000,2288524.014000,762841.206000,762841.026000,190710.108000,2.160741,13.872375
191.222001,2288546.550000,2288543.346000,762847.650000,762847.470000,190711.728000,2.065892,14.201050
191.223001,2288565.900000,2288562.642000,762854.076000,762853.896000,190713.348000,1.982518,14.172363
191.224001,2288585.250000,2288581.902000,762860.502000,762860.340000,190714.950000,1.942113,13.795776
191.225001,2288604.600000,2288601.162000,762866.910000,762866.748000,190716.570000,2.067235,13.703003
191.226001,2288623.950000,2288620.404000,762873.300000,762873.156000,190718.172000,2.241551,11.934814
191.227001,2288643.282000,2288639.664000,762879.726000,762879.582000,190719.792000,2.399632,11.286621
191.228001,2288662.632000,2288658.924000,762886.152000,762886.008000,190721.412000,2.103856,10.731506
191.229001,2288681.982000,2288678.256000,762892.578000,762892.452000,190723.032000,2.278294,9.914246
191.230001,2288701.332000,2288697.624000,762899.022000,762898.896000,190724.652000,2.030492,9.869690
191.231001,2288720.700000,2288716.992000,762905.502000,762905.376000,190726.254000,2.596776,9.885559
191.232001,2288740.068000,2288736.450000,762911.964000,762911.838000,190727.874000,1.979954,9.821777
191.233001,2288759.454000,2288755.908000,762918.480000,762918.336000,190729.494000,2.227757,10.271606
191.234001,2288778.822000,2288775.402000,762924.960000,762924.816000,190731.132000,1.889012,10.696106
191.235001,2288798.208000,2288794.878000,762931.476000,762931.314000,190732.734000,2.165746,11.357117
191.236001,2288817.594000,2288814.372000,762937.974000,762937.830000,190734.354000,2.186009,12.547607
191.237001,2288836.962000,2288833.884000,762944.490000,762944.328000,190735.974000,1.521214,12.924194
191.238001,2288856.348000,2288853.306000,762950.988000,762950.808000,190737.594000,2.196141,13.160400
191.239001,2288875.734000,2288872.746000,762957.468000,762957.288000,190739.214000,1.905370,13.310547
191.240001,2288895.102000,2288892.114000,762963.930000,762963.750000,190740.834000,1.928197,13.383789
191.241001,2288914.470000,2288911.482000,762970.374000,762970.212000,190742.454000,1.699437,13.658447
191.242001,2288933.820000,2288930.760000,762976.800000,762976.638000,190744.056000,2.039403,13.770142
191.243001,2288953.188000,2288950.056000,762983.226000,762983.082000,190745.676000,1.760106,13.518066
191.244001,2288972.538000,2288969.298000,762989.634000,762989.490000,190747.296000,2.007787,13.189087
191.245001,2288991.888000,2288988.558000,762996.042000,762995.898000,190748.898000,1.875096,12.033691
191.246001,2289011.256000,2289007.764000,763002.432000,763002.288000,190750.500000,2.318700,11.640930
191.247001,2289030.588000,2289027.006000,763008.840000,763008.714000,190752.120000,2.221410,10.635681
191.248001,2289049.938000,2289046.284000,763015.248000,763015.140000,190753.740000,2.242894,10.124817
191.249001,2289069.288000,2289065.580000,763021.692000,763021.584000,190755.360000,2.280736,9.125671
191.250001,2289088.656000,2289084.930000,763028.118000,763028.028000,190756.980000,2.035619,8.177795
191.251001,2289108.024000,2289104.316000,763034.598000,763034.508000,190758.582000,2.173314,8.589478
191.252001,2289127.392000,2289123.774000,763041.078000,763040.970000,190760.184000,2.165746,9.476929
191.253001,2289146.778000,2289143.232000,763047.576000,763047.450000,190761.804000,2.325047,9.326782
191.254001,2289166.164000,2289162.726000,763054.092000,763053.966000,190763.424000,1.993871,10.306702
191.255001,2289185.550000,2289182.220000,763060.590000,763060.482000,190765.044000,2.148045,11.548462
191.256001,2289204.936000,2289201.750000,763067.106000,763066.962000,190766.664000,2.046971,11.669922
191.257001,2289224.322000,2289221.244000,763073.622000,763073.478000,190768.266000,1.936986,12.486877
191.258001,2289243.690000,2289240.720000,763080.120000,763079.976000,190769.886000,1.618504,12.869873
191.259001,2289263.076000,2289260.124000,763086.600000,763086.456000,190771.506000,2.084935,13.169861
191.260001,2289282.462000,2289279.528000,763093.044000,763092.918000,190773.126000,1.648900,13.243408
191.261001,2289301.830000,2289298.860000,763099.488000,763099.362000,190774.746000,1.997655,12.314453
191.262001,2289321.198000,2289318.210000,763105.932000,763105.806000,190776.348000,1.674168,13.004150
191.263001,2289340.566000,2289337.488000,763112.340000,763112.214000,190777.950000,2.034276,12.084656
191.264001,2289359.916000,2289356.766000,763118.766000,763118.640000,190779.570000,2.033055,11.002808
191.265001,2289379.266000,2289376.044000,763125.174000,763125.084000,190781.172000,1.506078,10.887756
191.266001,2289398.616000,2289395.322000,763131.600000,763131.510000,190782.792000,1.669041,9.582214
191.267001,2289417.984000,2289414.600000,763138.026000,763137.936000,190784.394000,2.149388,8.838501
191.268001,2289437.334000,2289433.914000,763144.470000,763144.362000,190785.996000,2.146825,9.013977
191.269001,2289456.720000,2289453.246000,763150.914000,763150.788000,190787.598000,2.460301,9.904785
191.270001,2289476.088000,2289472.632000,763157.376000,763157.250000,190789.200000,1.762547,10.568542
191.271001,2289495.438000,2289492.000000,763163.838000,763163.712000,190790.820000,1.979954,10.629272
191.272001,2289514.806000,2289511.386000,763170.300000,763170.174000,190792.422000,1.930638,11.267700
191.273001,2289534.192000,2289530.772000,763176.780000,763176.636000,190794.024000,2.226414,12.206116
191.274001,2289553.560000,2289550.158000,763183.242000,763183.062000,190795.626000,2.288304,12.423096
191.275001,2289572.928000,2289569.526000,763189.704000,763189.524000,190797.246000,2.241551,12.720032
191.276001,2289592.296000,2289588.876000,763196.148000,763195.986000,190798.848000,2.246678,13.377380
191.277001,2289611.646000,2289608.208000,763202.610000,763202.430000,190800.468000,2.124120,13.492432
191.278001,2289630.996000,2289627.504000,763209.036000,763208.874000,190802.070000,2.270726,13.821106
191.279001,2289650.346000,2289646.818000,763215.462000,763215.282000,190803.672000,1.875096,13.916931
191.280001,2289669.714000,2289666.096000,763221.870000,763221.708000,190805.292000,2.472874,13.881836
191.281001,2289689.064000,2289685.374000,763228.296000,763228.134000,190806.912000,2.341405,13.872375
191.282001,2289708.396000,2289704.652000,763234.722000,763234.560000,190808.532000,2.480443,12.541199
191.283001,2289727.746000,2289723.984000,763241.148000,763241.004000,190810.134000,1.707005,12.461548
191.284001,2289747.078000,2289743.262000,763247.574000,763247.430000,190811.754000,2.558812,11.682434
191.285001,2289766.428000,2289762.630000,763254.018000,763253.874000,190813.374000,2.117772,11.239014
191.286001,2289785.778000,2289781.962000,763260.480000,763260.336000,190814.994000,2.744603,11.736755
191.287001,2289805.128000,2289801.384000,763266.942000,763266.798000,190816.614000,1.913060,10.798340
191.288001,2289824.496000,2289820.806000,763273.440000,763273.296000,190818.234000,2.370457,10.418701
191.289001,2289843.864000,2289840.282000,763279.920000,763279.776000,190819.872000,2.140477,10.846252
191.290001,2289863.232000,2289859.740000,763286.418000,763286.274000,190821.492000,2.362889,11.194153
191.291001,2289882.600000,2289879.234000,763292.916000,763292.772000,190823.112000,2.150609,11.692200
191.292001,2289901.968000,2289898.764000,763299.450000,763299.288000,190824.732000,1.523778,12.215576
191.293001,2289921.354000,2289918.204000,763305.948000,763305.786000,190826.352000,2.255467,12.582703
191.294001,2289940.740000,2289937.680000,763312.446000,763312.284000,190827.972000,1.844701,12.755127
191.295001,2289960.108000,2289957.138000,763318.926000,763318.764000,190829.592000,1.892796,12.860413
191.296001,2289979.476000,2289976.524000,763325.406000,763325.244000,190831.212000,1.875096,12.927551
191.297001,2289998.844000,2289995.892000,763331.850000,763331.706000,190832.832000,1.983739,13.106079
191.298001,2290018.212000,2290015.260000,763338.294000,763338.150000,190834.452000,1.420140,12.959290
191.299001,2290037.562000,2290034.556000,763344.720000,763344.594000,190836.072000,1.995091,12.349548
191.300001,2290056.930000,2290053.852000,763351.146000,763351.020000,190837.692000,1.646336,11.934814
191.301001,2290076.280000,2290073.130000,763357.554000,763357.428000,190839.294000,1.792943,10.622864
191.302001,2290095.648000,2290092.408000,763363.980000,763363.854000,190840.914000,2.207494,10.600586
191.303001,2290114.998000,2290111.668000,763370.388000,763370.280000,190842.534000,1.756322,9.400330
191.304001,2290134.366000,2290130.964000,763376.832000,763376.724000,190844.136000,1.968602,9.218445
191.305001,2290153.716000,2290150.314000,763383.258000,763383.168000,190845.756000,1.959813,8.525696
191.306001,2290173.084000,2290169.664000,763389.720000,763389.630000,190847.376000,2.087376,7.928772
191.307001,2290192.470000,2290189.032000,763396.182000,763396.074000,190848.978000,2.174657,8.860779
191.308001,2290211.856000,2290208.472000,763402.662000,763402.536000,190850.598000,1.905370,9.231262
191.309001,2290231.224000,2290227.912000,763409.142000,763409.016000,190852.200000,2.233983,9.521484
191.310001,2290250.610000,2290247.352000,763415.622000,763415.514000,190853.820000,1.948338,10.737610
191.311001,2290269.996000,2290266.792000,763422.120000,763421.994000,190855.422000,2.033055,11.561279
191.312001,2290289.382000,2290286.268000,763428.618000,763428.474000,190857.024000,1.767674,11.743164
191.313001,2290308.768000,2290305.690000,763435.098000,763434.954000,190858.644000,1.646336,12.148437
191.314001,2290328.154000,2290325.058000,763441.578000,763441.416000,190860.246000,2.199925,12.512512
191.315001,2290347.522000,2290344.444000,763448.022000,763447.896000,190861.866000,1.804295,12.821960
191.316001,2290366.890000,2290363.776000,763454.466000,763454.304000,190863.468000,2.022923,13.067932
191.317001,2290386.258000,2290383.090000,763460.892000,763460.748000,190865.070000,2.051976,12.627258
191.318001,2290405.626000,2290402.350000,763467.300000,763467.174000,190866.672000,1.967381,13.048706
191.319001,2290424.994000,2290421.646000,763473.708000,763473.600000,190868.292000,1.996434,12.420044
191.320001,2290444.344000,2290440.924000,763480.134000,763480.008000,190869.894000,1.662816,11.254883
191.321001,2290463.694000,2290460.166000,763486.542000,763486.434000,190871.514000,2.106419,10.935669
191.322001,2290483.044000,2290479.444000,763492.968000,763492.860000,190873.116000,2.409642,10.217590
191.323001,2290502.394000,2290498.776000,763499.412000,763499.286000,190874.718000,2.084935,10.447388
191.324001,2290521.762000,2290518.108000,763505.856000,763505.730000,190876.338000,2.618260,10.207825
191.325001,2290541.130000,2290537.494000,763512.318000,763512.192000,190877.940000,1.832127,10.571899
191.326001,2290560.498000,2290556.862000,763518.780000,763518.654000,190879.542000,2.134129,11.733704
191.327001,2290579.848000,2290576.284000,763525.260000,763525.116000,190881.162000,2.153172,11.755981
191.328001,2290599.216000,2290595.670000,763531.722000,763531.578000,190882.764000,2.330052,12.145386
191.329001,2290618.584000,2290615.074000,763538.202000,763538.040000,190884.366000,2.240330,12.659302
191.330001,2290637.952000,2290634.496000,763544.682000,763544.502000,190885.986000,2.223851,12.987976
191.331001,2290657.320000,2290653.864000,763551.144000,763550.964000,190887.606000,2.093724,13.259277
191.332001,2290676.670000,2290673.232000,763557.606000,763557.426000,190889.208000,2.174657,13.801880
191.333001,2290696.020000,2290692.582000,763564.050000,763563.870000,190890.828000,2.079808,13.840332
191.334001,2290715.370000,2290711.932000,763570.494000,763570.332000,190892.430000,1.931981,14.079590
191.335001,2290734.720000,2290731.210000,763576.920000,763576.758000,190894.050000,2.331273,14.118042
191.336001,2290754.070000,2290750.524000,763583.364000,763583.202000,190895.670000,2.196141,13.486023
191.337001,2290773.420000,2290769.820000,763589.790000,763589.628000,190897.290000,2.266820,13.473206
191.338001,2290792.770000,2290789.152000,763596.216000,763596.054000,190898.910000,1.772679,12.135925
191.339001,2290812.120000,2290808.430000,763602.642000,763602.516000,190900.512000,2.616917,11.867676
191.340001,2290831.470000,2290827.780000,763609.086000,763608.942000,190902.150000,2.081151,10.964355
191.341001,2290850.820000,2290847.148000,763615.548000,763615.422000,190903.770000,2.292210,9.831238
191.342001,2290870.170000,2290866.552000,763622.010000,763621.884000,190905.390000,2.101292,10.086670
191.343001,2290889.538000,2290885.974000,763628.490000,763628.364000,190907.010000,2.140477,8.969421
191.344001,2290908.906000,2290905.450000,763634.988000,763634.862000,190908.630000,2.065892,9.537659
191.345001,2290928.274000,2290924.944000,763641.486000,763641.360000,190910.250000,2.033055,10.096130
191.346001,2290947.660000,2290944.438000,763648.002000,763647.858000,190911.888000,2.127904,9.946289
191.347001,2290967.046000,2290963.968000,763654.500000,763654.356000,190913.490000,1.584447,11.369629
191.348001,2290986.414000,2290983.426000,763661.016000,763660.854000,190915.110000,1.935765,12.158203
191.349001,2291005.800000,2291002.902000,763667.514000,763667.352000,190916.730000,1.938329,12.643433
191.350001,2291025.186000,2291022.324000,763673.994000,763673.832000,190918.350000,1.689305,12.834778
191.351001,2291044.554000,2291041.728000,763680.456000,763680.294000,190919.970000,1.754979,13.064575
191.352001,2291063.922000,2291061.060000,763686.900000,763686.738000,190921.572000,1.900365,13.249817
191.353001,2291083.290000,2291080.356000,763693.344000,763693.182000,190923.192000,1.791722,13.304138
191.354001,2291102.658000,2291099.634000,763699.752000,763699.590000,190924.812000,1.795506,12.786865
191.355001,2291122.008000,2291118.876000,763706.160000,763706.016000,190926.414000,1.866185,12.601929
191.356001,2291141.358000,2291138.118000,763712.550000,763712.424000,190928.034000,1.934544,12.052917
191.357001,2291160.726000,2291157.324000,763718.958000,763718.814000,190929.636000,2.246678,10.255737
191.358001,2291180.058000,2291176.566000,763725.366000,763725.240000,190931.256000,1.915501,10.284424
191.359001,2291199.426000,2291195.844000,763731.774000,763731.666000,190932.858000,2.025487,9.706726
191.360001,2291218.776000,2291215.122000,763738.200000,763738.110000,190934.478000,2.198582,9.470520
191.361001,2291238.144000,2291234.472000,763744.644000,763744.536000,190936.080000,2.354100,8.752441
191.362001,2291257.530000,2291253.840000,763751.106000,763750.998000,190937.700000,2.231541,8.618164
191.363001,2291276.898000,2291273.280000,763757.586000,763757.460000,190939.302000,1.911717,10.268555
191.364001,2291296.284000,2291292.720000,763764.066000,763763.922000,190940.922000,2.400853,10.220642
191.365001,2291315.652000,2291312.196000,763770.564000,763770.438000,190942.524000,1.940770,11.037903
191.366001,2291335.038000,2291331.654000,763777.062000,763776.936000,190944.144000,2.167088,12.218933
191.367001,2291354.424000,2291351.148000,763783.560000,763783.416000,190945.746000,1.771458,12.445374
191.368001,2291373.810000,2291370.606000,763790.058000,763789.896000,190947.366000,2.096287,12.694397
191.369001,2291393.178000,2291390.028000,763796.556000,763796.394000,190948.968000,2.091161,13.422241
191.370001,2291412.564000,2291409.414000,763803.018000,763802.856000,190950.588000,2.057103,13.642273
191.371001,2291431.932000,2291428.764000,763809.462000,763809.300000,190952.208000,2.045750,14.019165
191.372001,2291451.282000,2291448.078000,763815.906000,763815.744000,190953.828000,2.101292,13.923340
191.373001,2291470.650000,2291467.428000,763822.332000,763822.188000,190955.430000,1.685521,13.565674
191.374001,2291490.000000,2291486.688000,763828.740000,763828.614000,190957.032000,2.169530,13.409424
191.375001,2291509.350000,2291505.984000,763835.166000,763835.022000,190958.652000,1.719579,11.688843
191.376001,2291528.700000,2291525.244000,763841.574000,763841.466000,190960.272000,2.087376,10.377197
191.377001,2291548.050000,2291544.540000,763848.000000,763847.892000,190961.892000,2.432469,10.377197
191.378001,2291567.418000,2291563.872000,763854.444000,763854.336000,190963.494000,2.276952,9.017334
191.379001,2291586.786000,2291583.204000,763860.888000,763860.780000,190965.096000,2.369237,9.805603
191.380001,2291606.136000,2291602.608000,763867.350000,763867.242000,190966.716000,1.909154,10.032349
191.381001,2291625.504000,2291622.012000,763873.830000,763873.722000,190968.318000,1.803075,10.571899
191.382001,2291644.872000,2291641.434000,763880.310000,763880.166000,190969.920000,2.297215,11.468811
191.383001,2291664.258000,2291660.856000,763886.790000,763886.646000,190971.540000,2.235326,11.350708
191.384001,2291683.626000,2291680.296000,763893.270000,763893.126000,190973.142000,2.001439,12.723083
191.385001,2291702.994000,2291699.700000,763899.768000,763899.588000,190974.762000,1.945897,12.984924
191.386001,2291722.362000,2291719.122000,763906.230000,763906.050000,190976.364000,1.985081,13.080750
191.387001,2291741.730000,2291738.472000,763912.692000,763912.512000,190977.984000,2.022923,13.403015
191.388001,2291761.080000,2291757.822000,763919.136000,763918.974000,190979.604000,1.894017,13.683777
191.389001,2291780.448000,2291777.136000,763925.580000,763925.400000,190981.206000,2.149388,13.865967
191.390001,2291799.798000,2291796.414000,763932.006000,763931.844000,190982.826000,2.168309,13.827515
191.391001,2291819.148000,2291815.710000,763938.432000,763938.270000,190984.446000,1.979954,13.763733
191.392001,2291838.498000,2291834.988000,763944.858000,763944.678000,190986.048000,2.038060,12.987976
191.393001,2291857.848000,2291854.266000,763951.266000,763951.122000,190987.668000,2.016576,12.008057
191.394001,2291877.198000,2291873.562000,763957.692000,763957.548000,190989.288000,2.012791,11.305847
191.395001,2291896.548000,2291892.894000,763964.118000,763963.992000,190990.908000,2.308568,10.756836
191.396001,2291915.898000,2291912.226000,763970.562000,763970.436000,190992.528000,2.035619,10.016479
191.397001,2291935.266000,2291931.612000,763977.042000,763976.916000,190994.148000,2.306004,9.531250
191.398001,2291954.634000,2291951.052000,763983.504000,763983.396000,190995.768000,1.926854,9.859924
191.399001,2291974.002000,2291970.492000,763990.002000,763989.858000,190997.406000,2.361668,9.240723
191.400001,2291993.388000,2291990.004000,763996.500000,763996.374000,190999.026000,1.830907,9.818420
191.401001,2292012.774000,2292009.498000,764003.016000,764002.872000,191000.646000,2.156956,10.466309
191.402001,2292032.142000,2292029.010000,764009.514000,764009.370000,191002.266000,1.741063,10.661011
191.403001,2292051.546000,2292048.522000,764016.030000,764015.886000,191003.886000,1.857396,11.925049
191.404001,2292070.914000,2292067.980000,764022.546000,764022.384000,191005.506000,2.094945,12.400818
191.405001,2292090.300000,2292087.474000,764029.026000,764028.882000,191007.108000,1.578099,12.691345
191.406001,2292109.686000,2292106.878000,764035.506000,764035.326000,191008.728000,1.800511,13.150940
191.407001,2292129.054000,2292126.228000,764041.968000,764041.788000,191010.330000,2.021703,13.377380
191.408001,2292148.422000,2292145.542000,764048.394000,764048.250000,191011.950000,1.842259,13.846741
191.409001,2292167.772000,2292164.820000,764054.838000,764054.658000,191013.570000,1.585667,13.878479
191.410001,2292187.140000,2292184.044000,764061.228000,764061.066000,191015.172000,2.236546,13.214722
191.411001,2292206.490000,2292203.250000,764067.636000,764067.474000,191016.792000,1.880101,12.933655
191.412001,2292225.840000,2292222.456000,764074.008000,764073.882000,191018.394000,2.284520,12.001648
191.413001,2292245.172000,2292241.680000,764080.398000,764080.272000,191020.014000,1.837132,10.523987
191.414001,2292264.522000,2292260.868000,764086.806000,764086.680000,191021.616000,2.266820,9.429016
191.415001,2292283.872000,2292280.128000,764093.214000,764093.106000,191023.236000,2.186009,9.081116
191.416001,2292303.240000,2292299.460000,764099.640000,764099.550000,191024.838000,2.172093,8.784180
191.417001,2292322.608000,2292318.828000,764106.102000,764105.976000,191026.458000,2.397069,8.168335
191.418001,2292341.976000,2292338.250000,764112.564000,764112.474000,191028.060000,2.089940,8.509827
191.419001,2292361.362000,2292357.708000,764119.062000,764118.954000,191029.680000,2.217625,10.204773
191.420001,2292380.730000,2292377.238000,764125.560000,764125.434000,191031.282000,2.072240,10.386658
191.421001,2292400.134000,2292396.732000,764132.076000,764131.950000,191032.902000,2.187230,11.733704
191.422001,2292419.520000,2292416.244000,764138.592000,764138.448000,191034.504000,1.882664,12.716675
191.423001,2292438.906000,2292435.738000,764145.108000,764144.946000,191036.124000,2.021703,12.997742
191.424001,2292458.274000,2292455.214000,764151.606000,764151.426000,191037.744000,1.875096,13.358459
191.425001,2292477.660000,2292474.618000,764158.086000,764157.906000,191039.364000,2.139256,13.843384
191.426001,2292497.028000,2292494.004000,764164.548000,764164.386000,191040.966000,1.820775,14.245605
191.427001,2292516.378000,2292513.336000,764170.974000,764170.830000,191042.586000,2.031834,14.408569
191.428001,2292535.746000,2292532.632000,764177.418000,764177.256000,191044.188000,1.631200,14.102173
191.429001,2292555.096000,2292551.856000,764183.826000,764183.682000,191045.808000,2.216283,13.444519
191.430001,2292574.446000,2292571.134000,764190.234000,764190.108000,191047.410000,1.734837,12.624207
191.431001,2292593.796000,2292590.376000,764196.624000,764196.498000,191049.030000,2.178441,10.862122
191.432001,2292613.146000,2292609.600000,764203.032000,764202.924000,191050.650000,2.601781,9.598083
191.433001,2292632.478000,2292628.878000,764209.458000,764209.350000,191052.252000,2.093724,9.569397
191.434001,2292651.828000,2292648.210000,764215.884000,764215.794000,191053.872000,1.919286,8.784180
191.435001,2292671.196000,2292667.560000,764222.346000,764222.238000,191055.474000,2.258031,9.013977
191.436001,2292690.564000,2292686.964000,764228.808000,764228.700000,191057.076000,1.861180,9.237671
191.437001,2292709.932000,2292706.368000,764235.288000,764235.180000,191058.696000,2.403416,9.786682
191.438001,2292729.300000,2292725.844000,764241.786000,764241.642000,191060.298000,1.981297,10.910034
191.439001,2292748.686000,2292745.302000,764248.284000,764248.122000,191061.918000,2.199925,11.232605
191.440001,2292768.054000,2292764.760000,764254.764000,764254.620000,191063.520000,1.995091,13.189087
191.441001,2292787.440000,2292784.218000,764261.262000,764261.100000,191065.140000,1.791722,13.294373
191.442001,2292806.808000,2292803.658000,764267.742000,764267.562000,191066.742000,1.978734,13.422241
191.443001,2292826.176000,2292823.044000,764274.204000,764274.024000,191068.362000,1.851048,13.872375
191.444001,2292845.544000,2292842.376000,764280.666000,764280.486000,191069.964000,2.079808,14.102173
191.445001,2292864.894000,2292861.690000,764287.110000,764286.930000,191071.584000,2.022923,14.392395
191.446001,2292884.244000,2292880.968000,764293.518000,764293.356000,191073.204000,2.211278,14.376526
191.447001,2292903.594000,2292900.246000,764299.944000,764299.782000,191074.806000,1.752538,13.872375
191.448001,2292922.944000,2292919.488000,764306.352000,764306.190000,191076.426000,2.096287,13.763733
191.449001,2292942.294000,2292938.748000,764312.760000,764312.598000,191078.046000,1.968602,12.049561
191.450001,2292961.644000,2292957.972000,764319.168000,764319.024000,191079.648000,2.651097,11.168518
191.451001,2292980.976000,2292977.286000,764325.594000,764325.450000,191081.268000,1.886449,10.568542
191.452001,2293000.326000,2292996.600000,764332.020000,764331.894000,191082.888000,2.397069,9.885559
191.453001,2293019.694000,2293015.986000,764338.482000,764338.356000,191084.508000,1.972386,9.831238
191.454001,2293039.062000,2293035.354000,764344.962000,764344.818000,191086.128000,2.683934,9.971619
191.455001,2293058.430000,2293054.812000,764351.424000,764351.298000,191087.748000,1.894017,9.920654
191.456001,2293077.798000,2293074.270000,764357.922000,764357.778000,191089.368000,2.096287,10.236511
191.457001,2293097.166000,2293093.764000,764364.420000,764364.276000,191090.988000,1.926854,10.737610
191.458001,2293116.552000,2293113.258000,764370.936000,764370.774000,191092.608000,2.038060,11.235657
191.459001,2293135.938000,2293132.716000,764377.434000,764377.290000,191094.228000,2.409642,12.595520
