time,motor setpoint,motor real,propeller setpoint,propeller real
118.001164,0.000000,2.951200,0.000000,-0.023800
118.002163,0.000000,2.820300,0.000000,-0.011900
118.003159,0.000000,2.665600,0.000000,-0.023800
118.004158,0.000000,2.760800,0.000000,0.011900
118.005158,0.000000,2.713200,0.000000,-0.047600
118.006157,0.000000,2.570400,0.000000,0.035700
118.007158,0.000000,2.546600,0.000000,0.000000
118.008158,0.000000,2.748900,0.000000,-0.011900
118.009157,0.000000,2.594200,0.000000,-0.011900
118.010158,0.000000,2.594200,0.000000,-0.047600
118.011158,0.000000,2.701300,0.000000,0.000000
118.012158,0.000000,2.689400,0.000000,0.023800
118.013158,0.000000,2.618000,0.000000,0.000000
118.014171,0.000000,2.748900,0.000000,0.011900
118.015165,0.000000,2.856000,0.000000,0.011900
118.016161,0.000000,2.713200,0.000000,-0.023800
118.017159,0.000000,2.689400,0.000000,0.011900
118.018157,0.000000,2.725100,0.000000,0.011900
118.019158,0.000000,2.748900,0.000000,0.047600
118.020158,0.000000,2.737000,0.000000,-0.023800
118.021161,0.000000,2.796500,0.000000,-0.011900
118.022158,0.000000,2.665600,0.000000,-0.023800
118.023159,0.000000,2.534700,0.000000,-0.011900
118.024161,0.000000,2.558500,0.000000,0.023800
118.025159,0.000000,2.641800,0.000000,-0.011900
118.026158,0.000000,2.427600,0.000000,-0.035700
118.027158,0.000000,2.522800,0.000000,-0.035700
118.028158,0.000000,2.701300,0.000000,0.000000
118.029158,0.000000,2.582300,0.000000,0.000000
118.030158,0.000000,2.582300,0.000000,0.011900
118.031161,0.000000,2.689400,0.000000,0.000000
118.032158,0.000000,2.725100,0.000000,-0.011900
118.033158,0.000000,2.641800,0.000000,-0.023800
118.034158,0.000000,2.748900,0.000000,0.000000
118.035158,0.000000,2.832200,0.000000,0.011900
118.036158,0.000000,2.689400,0.000000,0.000000
118.037155,0.000000,2.677500,0.000000,0.035700
118.038159,0.000000,2.927400,0.000000,-0.011900
118.039158,0.000000,2.796500,0.000000,-0.023800
118.040158,0.000000,2.772700,0.000000,-0.011900
118.041158,0.000000,2.820300,0.000000,0.000000
118.042159,0.000000,2.665600,0.000000,0.000000
118.043153,0.000000,2.594200,0.000000,0.047600
118.044152,0.000000,2.677500,0.000000,-0.023800
118.045154,0.000000,2.665600,0.000000,-0.023800
118.046155,0.000000,2.641800,0.000000,-0.023800
118.047153,0.000000,2.618000,0.000000,-0.011900
118.048152,0.000000,2.629900,0.000000,0.000000
118.049152,0.000000,2.558500,0.000000,0.047600
118.050152,0.000000,2.653700,0.000000,-0.023800
118.051154,0.000000,2.784600,0.000000,-0.011900
118.052156,0.000000,2.677500,0.000000,0.000000
118.053154,0.000000,2.725100,0.000000,-0.011900
118.054152,0.000000,2.677500,0.000000,0.047600
118.055153,0.000000,2.737000,0.000000,0.023800
118.056152,0.000000,2.725100,0.000000,0.023800
118.057152,0.000000,2.796500,0.000000,0.011900
118.058154,0.000000,2.986900,0.000000,-0.011900
118.059153,0.000000,2.701300,0.000000,0.011900
118.060152,0.000000,2.665600,0.000000,0.011900
118.061154,0.000000,2.796500,0.000000,0.011900
118.062152,0.000000,2.689400,0.000000,-0.023800
118.063152,0.000000,2.570400,0.000000,-0.011900
118.064154,0.000000,2.689400,0.000000,-0.023800
118.065153,0.000000,2.772700,0.000000,0.011900
118.066151,0.000000,2.641800,0.000000,-0.023800
118.067152,0.000000,2.665600,0.000000,0.011900
118.068156,0.000000,2.915500,0.000000,0.047600
118.069159,0.000000,2.748900,0.000000,0.000000
118.070162,0.000000,2.772700,0.000000,-0.011900
118.071159,0.000000,3.022600,0.000000,0.023800
118.072159,0.000000,2.891700,0.000000,-0.035700
118.073158,0.000000,2.665600,0.000000,0.023800
118.074159,0.000000,2.796500,0.000000,0.035700
118.075157,0.000000,2.927400,0.000000,-0.035700
118.076158,0.000000,2.856000,0.000000,-0.011900
118.077159,0.000000,2.832200,0.000000,0.000000
118.078157,0.000000,2.927400,0.000000,0.000000
118.079158,0.000000,2.689400,0.000000,0.011900
118.080159,0.000000,2.665600,0.000000,0.011900
118.081156,0.000000,2.832200,0.000000,-0.035700
118.082160,0.000000,2.618000,0.000000,0.011900
118.083159,0.000000,2.522800,0.000000,-0.047600
118.084158,0.000000,2.713200,0.000000,-0.023800
118.085160,0.000000,2.665600,0.000000,0.000000
118.086159,0.000000,2.582300,0.000000,0.035700
118.087158,0.000000,2.713200,0.000000,-0.035700
118.088160,0.000000,2.820300,0.000000,-0.011900
118.089159,0.000000,2.665600,0.000000,-0.011900
118.090158,0.000000,2.689400,0.000000,0.011900
118.091159,0.000000,2.808400,0.000000,0.023800
118.092159,0.000000,2.701300,0.000000,0.011900
118.093160,0.000000,2.653700,0.000000,0.035700
118.094159,0.000000,2.820300,0.000000,-0.047600
118.095158,0.000000,2.844100,0.000000,-0.011900
118.096159,0.000000,2.629900,0.000000,0.011900
118.097160,0.000000,2.677500,0.000000,-0.011900
118.098158,0.000000,2.713200,0.000000,0.000000
118.099159,0.000000,2.558500,0.000000,0.023800
118.100158,0.000000,2.403800,0.000000,0.000000
118.101157,0.000000,2.618000,0.000000,-0.023800
118.102160,0.000000,2.499000,0.000000,-0.023800
118.103158,0.000000,2.439500,0.000000,-0.011900
118.104157,0.000000,2.522800,0.000000,0.059500
118.105160,0.000000,2.677500,0.000000,-0.023800
118.106157,0.000000,2.546600,0.000000,-0.023800
118.107161,0.000000,2.641800,0.000000,0.000000
118.108156,0.000000,2.867900,0.000000,-0.023800
118.109157,0.000000,2.665600,0.000000,-0.011900
118.110159,0.000000,2.629900,0.000000,0.035700
118.111159,0.000000,2.856000,0.000000,-0.011900
118.112160,0.000000,2.784600,0.000000,-0.011900
118.113158,0.000000,2.796500,0.000000,-0.035700
118.114164,0.000000,2.844100,0.000000,0.000000
118.115158,0.000000,2.844100,0.000000,0.035700
118.116158,0.000000,2.653700,0.000000,0.035700
118.117161,0.000000,2.665600,0.000000,0.023800
118.118157,0.000000,2.915500,0.000000,-0.035700
118.119158,0.000000,2.653700,0.000000,-0.023800
118.120159,0.000000,2.737000,0.000000,0.000000
118.121158,0.000000,2.939300,0.000000,0.000000
118.122159,0.000000,2.832200,0.000000,-0.011900
118.123161,0.000000,2.760800,0.000000,0.047600
118.124160,0.000000,2.915500,0.000000,-0.047600
118.125158,0.000000,3.034500,0.000000,-0.023800
118.126157,0.000000,2.784600,0.000000,-0.047600
118.127159,0.000000,2.903600,0.000000,-0.011900
118.128158,0.000000,3.010700,0.000000,0.011900
118.129158,0.000000,2.820300,0.000000,0.047600
118.130160,0.000000,2.748900,0.000000,-0.011900
118.131160,0.000000,3.022600,0.000000,-0.035700
118.132158,0.000000,2.844100,0.000000,0.000000
118.133165,0.000000,2.689400,0.000000,-0.023800
118.134161,0.000000,2.725100,0.000000,0.000000
118.135159,0.000000,2.653700,0.000000,0.047600
118.136159,0.000000,2.606100,0.000000,-0.023800
118.137164,0.000000,2.510900,0.000000,-0.011900
118.138157,0.000000,2.618000,0.000000,0.011900
118.139154,0.000000,2.522800,0.000000,-0.023800
118.140171,0.000000,2.427600,0.000000,-0.023800
118.141161,0.000000,2.510900,0.000000,0.023800
118.142157,0.000000,2.522800,0.000000,-0.011900
118.143154,0.000000,2.510900,0.000000,0.011900
118.144154,0.000000,2.594200,0.000000,0.011900
118.145152,0.000000,2.629900,0.000000,0.000000
118.146153,0.000000,2.629900,0.000000,0.000000
118.147152,0.000000,2.546600,0.000000,0.011900
118.148153,0.000000,2.760800,0.000000,-0.023800
118.149153,0.000000,2.677500,0.000000,0.000000
118.150154,0.000000,2.689400,0.000000,-0.035700
118.151153,0.000000,2.867900,0.000000,0.000000
118.152151,0.000000,2.641800,0.000000,-0.023800
118.153152,0.000000,2.570400,0.000000,0.011900
118.154155,0.000000,2.653700,0.000000,0.023800
118.155153,0.000000,2.629900,0.000000,-0.011900
118.156153,0.000000,2.475200,0.000000,0.011900
118.157153,0.000000,2.653700,0.000000,0.000000
118.158152,0.000000,2.737000,0.000000,0.000000
118.159153,0.000000,2.546600,0.000000,-0.011900
118.160150,0.000000,2.594200,0.000000,0.059500
118.161157,0.000000,2.927400,0.000000,-0.023800
118.162160,0.000000,2.772700,0.000000,-0.011900
118.163158,0.000000,2.713200,0.000000,-0.011900
118.164161,0.000000,2.939300,0.000000,0.000000
118.165161,0.000000,2.879800,0.000000,-0.023800
118.166159,0.000000,2.725100,0.000000,0.071400
118.167160,0.000000,2.820300,0.000000,-0.023800
118.168158,0.000000,2.951200,0.000000,-0.023800
118.169159,0.000000,2.832200,0.000000,0.011900
118.170158,0.000000,2.915500,0.000000,0.000000
118.171158,0.000000,2.927400,0.000000,0.011900
118.172160,0.000000,2.820300,0.000000,0.000000
118.173160,0.000000,2.725100,0.000000,-0.011900
118.174159,0.000000,2.808400,0.000000,-0.011900
118.175158,0.000000,2.772700,0.000000,-0.035700
118.176158,0.000000,2.629900,0.000000,-0.035700
118.177159,0.000000,2.760800,0.000000,0.035700
118.178157,0.000000,2.784600,0.000000,0.011900
118.179159,0.000000,2.701300,0.000000,0.000000
118.180160,0.000000,2.772700,0.000000,0.000000
118.181156,0.000000,2.891700,0.000000,-0.011900
118.182159,0.000000,2.701300,0.000000,-0.011900
118.183158,0.000000,2.701300,0.000000,0.011900
118.184158,0.000000,2.713200,0.000000,0.035700
118.185158,0.000000,2.737000,0.000000,0.023800
118.186158,0.000000,2.641800,0.000000,0.000000
118.187162,0.000000,2.737000,0.000000,-0.011900
118.188160,0.000000,2.844100,0.000000,-0.011900
118.189158,0.000000,2.558500,0.000000,-0.035700
118.190156,0.000000,2.546600,0.000000,0.011900
118.191155,0.000000,2.665600,0.000000,0.011900
118.192153,0.000000,2.499000,0.000000,-0.035700
118.193154,0.000000,2.356200,0.000000,0.000000
118.194152,0.000000,2.534700,0.000000,-0.011900
118.195154,0.000000,2.510900,0.000000,0.000000
118.196152,0.000000,2.380000,0.000000,0.011900
118.197152,0.000000,2.499000,0.000000,0.000000
118.198154,0.000000,2.820300,0.000000,0.000000
118.199152,0.000000,2.606100,0.000000,0.023800
118.200153,0.000000,2.618000,0.000000,0.011900
118.201152,0.000000,2.915500,0.000000,0.000000
118.202153,0.000000,2.677500,0.000000,-0.023800
118.203152,0.000000,2.653700,0.000000,0.000000
118.204152,0.000000,2.772700,0.000000,-0.047600
118.205152,0.000000,2.844100,0.000000,0.023800
118.206153,0.000000,2.748900,0.000000,-0.011900
118.207161,0.000000,2.808400,0.000000,0.000000
118.208158,0.000000,2.879800,0.000000,0.047600
118.209160,0.000000,2.641800,0.000000,0.023800
118.210160,0.000000,2.641800,0.000000,-0.011900
118.211160,0.000000,2.796500,0.000000,-0.023800
118.212159,0.000000,2.570400,0.000000,-0.035700
118.213160,0.000000,2.594200,0.000000,0.011900
118.214159,0.000000,2.725100,0.000000,-0.011900
118.215159,0.000000,2.689400,0.000000,0.011900
118.216157,0.000000,2.677500,0.000000,0.047600
118.217157,0.000000,2.808400,0.000000,-0.047600
118.218160,0.000000,2.915500,0.000000,-0.011900
118.219160,0.000000,2.641800,0.000000,0.000000
118.220157,0.000000,2.748900,0.000000,0.011900
118.221157,0.000000,2.903600,0.000000,0.083300
118.222159,0.000000,2.784600,0.000000,0.000000
118.223159,0.000000,2.629900,0.000000,0.000000
118.224159,0.000000,2.915500,0.000000,0.000000
118.225157,0.000000,2.903600,0.000000,-0.023800
118.226157,0.000000,2.629900,0.000000,0.000000
118.227159,0.000000,2.737000,0.000000,0.023800
118.228157,0.000000,2.915500,0.000000,-0.035700
118.229159,0.000000,2.665600,0.000000,0.000000
118.230160,0.000000,2.534700,0.000000,0.011900
118.231159,0.000000,2.832200,0.000000,0.000000
118.232162,0.000000,2.689400,0.000000,0.011900
118.233160,0.000000,2.451400,0.000000,0.011900
118.234160,0.000000,2.748900,0.000000,0.000000
118.235159,0.000000,2.820300,0.000000,-0.023800
118.236160,0.000000,2.641800,0.000000,-0.011900
118.237158,0.000000,2.713200,0.000000,-0.023800
118.238159,0.000000,2.844100,0.000000,-0.011900
118.239158,0.000000,2.737000,0.000000,0.000000
118.240163,0.000000,2.677500,0.000000,-0.035700
118.241162,0.000000,2.891700,0.000000,0.011900
118.242157,0.000000,2.820300,0.000000,0.000000
118.243159,0.000000,2.677500,0.000000,-0.011900
118.244158,0.000000,2.832200,0.000000,0.059500
118.245156,0.000000,2.713200,0.000000,0.011900
118.246160,0.000000,2.629900,0.000000,-0.035700
118.247160,0.000000,2.641800,0.000000,0.000000
118.248157,0.000000,2.713200,0.000000,-0.023800
118.249154,0.000000,2.546600,0.000000,-0.023800
118.250159,0.000000,2.558500,0.000000,0.011900
118.251161,0.000000,2.618000,0.000000,0.035700
118.252161,0.000000,2.618000,0.000000,0.035700
118.253158,0.000000,2.641800,0.000000,-0.023800
118.254159,0.000000,2.689400,0.000000,-0.023800
118.255159,0.000000,2.784600,0.000000,0.011900
118.256159,0.000000,2.713200,0.000000,-0.035700
118.257160,0.000000,2.689400,0.000000,0.047600
118.258160,0.000000,2.891700,0.000000,0.035700
118.259158,0.000000,2.737000,0.000000,0.000000
118.260161,0.000000,2.665600,0.000000,0.000000
118.261157,0.000000,2.927400,0.000000,-0.011900
118.262159,0.000000,2.808400,0.000000,0.000000
118.263153,0.000000,2.748900,0.000000,0.023800
118.264159,0.000000,2.796500,0.000000,0.023800
118.265156,0.000000,2.760800,0.000000,0.000000
118.266169,0.000000,2.618000,0.000000,-0.023800
118.267164,0.000000,2.618000,0.000000,-0.035700
118.268160,0.000000,2.737000,0.000000,0.000000
118.269161,0.000000,2.510900,0.000000,0.011900
118.270161,0.000000,2.546600,0.000000,0.023800
118.271159,0.000000,2.665600,0.000000,-0.023800
118.272162,0.000000,2.629900,0.000000,0.047600
118.273162,0.000000,2.653700,0.000000,0.000000
118.274159,0.000000,2.772700,0.000000,0.000000
118.275158,0.000000,2.677500,0.000000,0.023800
118.276159,0.000000,2.653700,0.000000,0.023800
118.277160,0.000000,2.748900,0.000000,0.000000
118.278160,0.000000,2.867900,0.000000,0.000000
118.279158,0.000000,2.701300,0.000000,0.035700
118.280159,0.000000,2.748900,0.000000,0.000000
118.281158,0.000000,2.963100,0.000000,0.011900
118.282156,0.000000,2.689400,0.000000,0.035700
118.283160,0.000000,2.713200,0.000000,0.011900
118.284159,0.000000,2.867900,0.000000,-0.011900
118.285158,0.000000,2.677500,0.000000,-0.023800
118.286157,0.000000,2.558500,0.000000,0.000000
118.287158,0.000000,2.618000,0.000000,-0.011900
118.288158,0.000000,2.737000,0.000000,0.047600
118.289158,0.000000,2.689400,0.000000,-0.023800
118.290158,0.000000,2.653700,0.000000,-0.035700
118.291161,0.000000,2.927400,0.000000,0.011900
118.292160,0.000000,2.808400,0.000000,-0.011900
118.293175,0.000000,2.784600,0.000000,0.023800
118.294172,0.000000,2.879800,0.000000,-0.023800
118.295174,0.000000,2.867900,0.000000,-0.023800
118.296174,0.000000,2.772700,0.000000,-0.047600
118.297173,0.000000,2.915500,0.000000,-0.035700
118.298173,0.000000,2.844100,0.000000,-0.011900
118.299173,0.000000,2.820300,0.000000,0.047600
118.300169,0.000000,2.963100,0.000000,0.011900
118.301172,0.000000,2.760800,0.000000,0.011900
118.302174,0.000000,2.665600,0.000000,-0.011900
118.303173,0.000000,2.772700,0.000000,-0.023800
118.304174,0.000000,2.772700,0.000000,-0.023800
118.305170,0.000000,2.606100,0.000000,0.000000
118.306172,0.000000,2.665600,0.000000,0.011900
118.307172,0.000000,2.820300,0.000000,-0.011900
118.308172,0.000000,2.665600,0.000000,-0.023800
118.309173,0.000000,2.737000,0.000000,-0.011900
118.310173,0.000000,2.820300,0.000000,0.011900
118.311173,0.000000,2.618000,0.000000,0.011900
118.312173,0.000000,2.629900,0.000000,0.035700
118.313173,0.000000,2.832200,0.000000,0.000000
118.314174,0.000000,2.832200,0.000000,-0.023800
118.315174,0.000000,2.629900,0.000000,0.011900
118.316173,0.000000,2.713200,0.000000,-0.023800
118.317164,0.000000,2.713200,0.000000,-0.023800
118.318173,0.000000,2.820300,0.000000,0.023800
118.319173,0.000000,2.641800,0.000000,0.023800
118.320172,0.000000,2.606100,0.000000,-0.035700
118.321168,0.000000,2.713200,0.000000,-0.023800
118.322173,0.000000,2.570400,0.000000,0.011900
118.323169,0.000000,2.368100,0.000000,-0.011900
118.324169,0.000000,2.522800,0.000000,0.011900
118.325166,0.000000,2.522800,0.000000,0.011900
118.326173,0.000000,2.522800,0.000000,-0.011900
118.327163,0.000000,2.522800,0.000000,-0.011900
118.328160,0.000000,2.748900,0.000000,0.000000
118.329160,0.000000,2.534700,0.000000,0.000000
118.330160,0.000000,2.594200,0.000000,0.011900
118.331159,0.000000,2.748900,0.000000,0.035700
118.332161,0.000000,2.748900,0.000000,-0.011900
118.333159,0.000000,2.689400,0.000000,0.000000
118.334178,0.000000,2.844100,0.000000,-0.035700
118.335175,0.000000,2.760800,0.000000,0.047600
118.336176,0.000000,2.832200,0.000000,0.059500
118.337173,0.000000,2.915500,0.000000,0.000000
118.338173,0.000000,2.784600,0.000000,0.000000
118.339173,0.000000,2.784600,0.000000,-0.023800
118.340173,0.000000,2.927400,0.000000,0.000000
118.341174,0.000000,2.713200,0.000000,0.000000
118.342173,0.000000,2.737000,0.000000,0.023800
118.343173,0.000000,2.939300,0.000000,0.035700
118.344173,0.000000,2.903600,0.000000,0.000000
118.345173,0.000000,2.856000,0.000000,0.000000
118.346173,0.000000,2.856000,0.000000,0.000000
118.347173,0.000000,2.998800,0.000000,-0.047600
118.348172,0.000000,2.844100,0.000000,0.011900
118.349173,0.000000,2.927400,0.000000,0.023800
118.350172,0.000000,3.153500,0.000000,0.011900
118.351167,0.000000,2.832200,0.000000,0.000000
118.352176,0.000000,2.832200,0.000000,0.000000
118.353173,0.000000,2.939300,0.000000,0.000000
118.354174,0.000000,2.784600,0.000000,0.011900
118.355172,0.000000,2.737000,0.000000,-0.035700
118.356172,0.000000,2.748900,0.000000,-0.035700
118.357173,0.000000,2.867900,0.000000,0.035700
118.358171,0.000000,2.629900,0.000000,-0.011900
118.359173,0.000000,2.487100,0.000000,-0.023800
118.360171,0.000000,2.606100,0.000000,0.023800
118.361170,0.000000,2.546600,0.000000,0.023800
118.362172,0.000000,2.534700,0.000000,-0.047600
118.363172,0.000000,2.534700,0.000000,-0.047600
118.364172,0.000000,2.594200,0.000000,-0.011900
118.365171,0.000000,2.582300,0.000000,0.047600
118.366172,0.000000,2.546600,0.000000,0.011900
118.367171,0.000000,2.641800,0.000000,-0.023800
118.368170,0.000000,2.606100,0.000000,-0.023800
118.369171,0.000000,2.570400,0.000000,-0.023800
118.370171,0.000000,2.772700,0.000000,0.000000
118.371171,0.000000,2.641800,0.000000,0.035700
118.372173,0.000000,2.594200,0.000000,0.023800
118.373173,0.000000,2.796500,0.000000,-0.011900
118.374173,0.000000,2.677500,0.000000,-0.011900
118.375171,0.000000,2.558500,0.000000,-0.059500
118.376174,0.000000,2.689400,0.000000,-0.035700
118.377172,0.000000,2.689400,0.000000,0.000000
118.378172,0.000000,2.439500,0.000000,0.035700
118.379173,0.000000,2.403800,0.000000,-0.011900
118.380171,0.000000,2.653700,0.000000,0.023800
118.381173,0.000000,2.677500,0.000000,-0.011900
118.382170,0.000000,2.594200,0.000000,0.011900
118.383172,0.000000,2.784600,0.000000,-0.023800
118.384171,0.000000,2.701300,0.000000,0.011900
118.385170,0.000000,2.677500,0.000000,0.011900
118.386171,0.000000,2.677500,0.000000,0.011900
118.387172,0.000000,2.879800,0.000000,0.000000
118.388170,0.000000,2.939300,0.000000,-0.023800
118.389172,0.000000,2.832200,0.000000,0.023800
118.390171,0.000000,2.772700,0.000000,-0.023800
118.391163,0.000000,3.022600,0.000000,0.023800
118.392170,0.000000,2.796500,0.000000,0.035700
118.393169,0.000000,2.891700,0.000000,-0.011900
118.394168,0.000000,2.879800,0.000000,0.000000
118.395168,0.000000,2.713200,0.000000,-0.011900
118.396166,0.000000,2.701300,0.000000,0.047600
118.397164,0.000000,2.784600,0.000000,0.011900
118.398166,0.000000,2.689400,0.000000,-0.023800
118.399162,0.000000,2.760800,0.000000,0.011900
118.400161,0.000000,2.760800,0.000000,0.011900
118.401162,0.000000,2.844100,0.000000,-0.011900
118.402159,0.000000,2.760800,0.000000,0.023800
118.403157,0.000000,2.737000,0.000000,0.011900
118.404157,0.000000,2.820300,0.000000,-0.011900
118.405158,0.000000,2.796500,0.000000,-0.011900
118.406159,0.000000,2.653700,0.000000,0.011900
118.407170,0.000000,2.867900,0.000000,0.000000
118.408170,0.000000,2.582300,0.000000,0.023800
118.409170,0.000000,2.641800,0.000000,0.011900
118.410171,0.000000,2.903600,0.000000,0.000000
118.411172,0.000000,2.903600,0.000000,0.000000
118.412170,0.000000,2.546600,0.000000,-0.023800
118.413172,0.000000,2.653700,0.000000,-0.011900
118.414172,0.000000,2.594200,0.000000,-0.011900
118.415170,0.000000,2.308600,0.000000,0.059500
118.416170,0.000000,2.510900,0.000000,-0.011900
118.417171,0.000000,2.665600,0.000000,-0.035700
118.418171,0.000000,2.522800,0.000000,0.000000
118.419172,0.000000,2.475200,0.000000,0.011900
118.420173,0.000000,2.844100,0.000000,0.000000
118.421172,0.000000,2.594200,0.000000,0.023800
118.422172,0.000000,2.665600,0.000000,0.000000
118.423170,0.000000,2.915500,0.000000,0.011900
118.424172,0.000000,2.832200,0.000000,0.035700
118.425171,0.000000,2.725100,0.000000,-0.011900
118.426171,0.000000,2.725100,0.000000,-0.011900
118.427170,0.000000,2.891700,0.000000,0.071400
118.428171,0.000000,2.820300,0.000000,-0.023800
